model,L,sample_id,speaker_id,audio_path,predicted_speaker,top1_correct,verified,score,correct_score,max_impostor_score,margin,duration_sec
lca,3,p234_037_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_037_mic1.flac,p300,0,1,0.997725248336792,0.9878378510475159,0.997725248336792,-0.009887397289276123,4.3538125
original,0,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,s5,0,1,0.9968258738517761,0.9880220293998718,0.9968258738517761,-0.008803844451904297,3.3989375
base,1,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p253,0,1,0.9923524260520935,0.9771755933761597,0.9923524260520935,-0.015176832675933838,3.3989375
base,2,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p268,0,1,0.9974857568740845,0.9854500889778137,0.9974857568740845,-0.012035667896270752,3.3989375
base,3,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p268,0,1,0.9979762434959412,0.9858384728431702,0.9979762434959412,-0.012137770652770996,3.3989375
lca,1,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p252,0,1,0.9922734498977661,0.9779738783836365,0.9922734498977661,-0.014299571514129639,3.3989375
lca,2,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p297,0,1,0.9955981373786926,0.984409511089325,0.9955981373786926,-0.011188626289367676,3.3989375
lca,3,p234_198_mic2,p234,data\VCTK\wav48_silence_trimmed\p234\p234_198_mic2.flac,p268,0,1,0.9963480234146118,0.9851054549217224,0.9963480234146118,-0.011242568492889404,3.3989375
original,0,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p288,0,1,0.9976511001586914,0.9923359155654907,0.9976511001586914,-0.005315184593200684,4.387125
base,1,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p303,0,1,0.994753897190094,0.9770767688751221,0.994753897190094,-0.017677128314971924,4.387125
base,2,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p300,0,1,0.9976134896278381,0.9898712635040283,0.9976134896278381,-0.0077422261238098145,4.387125
base,3,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p300,0,1,0.9977095723152161,0.9911118745803833,0.9977095723152161,-0.006597697734832764,4.387125
lca,1,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p303,0,1,0.9952189326286316,0.9794909954071045,0.9952189326286316,-0.0157279372215271,4.387125
lca,2,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p300,0,1,0.9970651268959045,0.9881681203842163,0.9970651268959045,-0.008897006511688232,4.387125
lca,3,p234_239_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_239_mic1.flac,p300,0,1,0.9971527457237244,0.989889919757843,0.9971527457237244,-0.007262825965881348,4.387125
original,0,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p233,0,1,0.9973071813583374,0.9923816919326782,0.9973071813583374,-0.00492548942565918,3.6719375
base,1,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p239,0,1,0.9936338663101196,0.9822636842727661,0.9936338663101196,-0.011370182037353516,3.6719375
base,2,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p302,0,1,0.9986882209777832,0.9854333996772766,0.9986882209777832,-0.013254821300506592,3.6719375
base,3,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p302,0,1,0.9986668229103088,0.9856281280517578,0.9986668229103088,-0.013038694858551025,3.6719375
lca,1,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p345,0,1,0.9945645928382874,0.9829214215278625,0.9945645928382874,-0.011643171310424805,3.6719375
lca,2,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p302,0,1,0.9973436594009399,0.9863197803497314,0.9973436594009399,-0.011023879051208496,3.6719375
lca,3,p234_267_mic1,p234,data\VCTK\wav48_silence_trimmed\p234\p234_267_mic1.flac,p256,0,1,0.998245120048523,0.9890216588973999,0.998245120048523,-0.009223461151123047,3.6719375
original,0,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p238,0,1,0.9975427389144897,0.9947949051856995,0.9975427389144897,-0.002747833728790283,2.3045625
base,1,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p236,1,1,0.9915533065795898,0.9915533065795898,0.9899631142616272,0.0015901923179626465,2.3045625
base,2,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p268,0,1,0.9960377812385559,0.9946572780609131,0.9960377812385559,-0.0013805031776428223,2.3045625
base,3,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p238,0,1,0.9969872236251831,0.9939274787902832,0.9969872236251831,-0.0030597448348999023,2.3045625
lca,1,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p236,1,1,0.9914445877075195,0.9914445877075195,0.9895904064178467,0.0018541812896728516,2.3045625
lca,2,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p238,0,1,0.995850682258606,0.9943101406097412,0.995850682258606,-0.001540541648864746,2.3045625
lca,3,p236_055_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_055_mic2.flac,p238,0,1,0.9964811205863953,0.9946107864379883,0.9964811205863953,-0.0018703341484069824,2.3045625
original,0,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p261,0,1,0.9941409230232239,0.9868339896202087,0.9941409230232239,-0.007306933403015137,1.8390625
base,1,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p312,0,1,0.9914585947990417,0.9869505763053894,0.9914585947990417,-0.004508018493652344,1.8390625
base,2,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p312,0,1,0.9956520199775696,0.9900968670845032,0.9956520199775696,-0.005555152893066406,1.8390625
base,3,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p312,0,1,0.9939824342727661,0.9869438409805298,0.9939824342727661,-0.007038593292236328,1.8390625
lca,1,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p312,0,1,0.9914333820343018,0.9876486659049988,0.9914333820343018,-0.0037847161293029785,1.8390625
lca,2,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p305,0,1,0.9942245483398438,0.9886061549186707,0.9942245483398438,-0.005618393421173096,1.8390625
lca,3,p236_121_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_121_mic1.flac,p312,0,1,0.9949467778205872,0.990199089050293,0.9949467778205872,-0.0047476887702941895,1.8390625
original,0,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p300,0,1,0.9969608783721924,0.9913679957389832,0.9969608783721924,-0.0055928826332092285,2.34925
base,1,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p239,0,1,0.9929230809211731,0.9906855821609497,0.9929230809211731,-0.0022374987602233887,2.34925
base,2,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p351,0,1,0.9973722696304321,0.9945187568664551,0.9973722696304321,-0.0028535127639770508,2.34925
base,3,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p300,0,1,0.9977036714553833,0.9931038022041321,0.9977036714553833,-0.004599869251251221,2.34925
lca,1,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p239,0,1,0.9918556213378906,0.9910790920257568,0.9918556213378906,-0.0007765293121337891,2.34925
lca,2,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p300,0,1,0.9966781139373779,0.9950538873672485,0.9966781139373779,-0.0016242265701293945,2.34925
lca,3,p236_226_mic1,p236,data\VCTK\wav48_silence_trimmed\p236\p236_226_mic1.flac,p351,0,1,0.9968979954719543,0.9937924146652222,0.9968979954719543,-0.0031055808067321777,2.34925
original,0,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p312,0,1,0.9963917136192322,0.9959514141082764,0.9963917136192322,-0.00044029951095581055,2.6890625
base,1,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p335,0,1,0.9911932945251465,0.9897639751434326,0.9911932945251465,-0.0014293193817138672,2.6890625
base,2,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p312,0,1,0.9960350394248962,0.9929769039154053,0.9960350394248962,-0.003058135509490967,2.6890625
base,3,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p312,0,1,0.9966491460800171,0.993750274181366,0.9966491460800171,-0.002898871898651123,2.6890625
lca,1,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p239,0,1,0.9943192005157471,0.9927696585655212,0.9943192005157471,-0.00154954195022583,2.6890625
lca,2,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p312,0,1,0.9951757192611694,0.9932504892349243,0.9951757192611694,-0.0019252300262451172,2.6890625
lca,3,p236_394_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_394_mic2.flac,p312,0,1,0.9945017695426941,0.9918088912963867,0.9945017695426941,-0.002692878246307373,2.6890625
original,0,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,s5,0,1,0.9968847036361694,0.9957306981086731,0.9968847036361694,-0.0011540055274963379,2.2233125
base,1,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,p236,1,1,0.9899925589561462,0.9899925589561462,0.98946613073349,0.00052642822265625,2.2233125
base,2,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,p236,1,1,0.9946105480194092,0.9946105480194092,0.9936335682868958,0.0009769797325134277,2.2233125
base,3,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,p236,1,1,0.9967911839485168,0.9967911839485168,0.995947539806366,0.0008436441421508789,2.2233125
lca,1,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,p255,0,1,0.9946722984313965,0.9914131164550781,0.9946722984313965,-0.0032591819763183594,2.2233125
lca,2,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,s5,0,1,0.9966764450073242,0.9957161545753479,0.9966764450073242,-0.0009602904319763184,2.2233125
lca,3,p236_492_mic2,p236,data\VCTK\wav48_silence_trimmed\p236\p236_492_mic2.flac,s5,0,1,0.9966033697128296,0.9964699745178223,0.9966033697128296,-0.00013339519500732422,2.2233125
original,0,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p287,0,1,0.9961898922920227,0.9956296682357788,0.9961898922920227,-0.0005602240562438965,3.15075
base,1,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p292,0,1,0.9950588941574097,0.9906526207923889,0.9950588941574097,-0.004406273365020752,3.15075
base,2,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p271,0,1,0.9972504377365112,0.9944000840187073,0.9972504377365112,-0.002850353717803955,3.15075
base,3,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p272,0,1,0.9962615966796875,0.9942776560783386,0.9962615966796875,-0.001983940601348877,3.15075
lca,1,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p278,0,1,0.9961713552474976,0.9910933971405029,0.9961713552474976,-0.005077958106994629,3.15075
lca,2,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p360,0,1,0.9952872395515442,0.9945501685142517,0.9952872395515442,-0.0007370710372924805,3.15075
lca,3,p237_140_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_140_mic2.flac,p360,0,1,0.9955829977989197,0.9947879314422607,0.9955829977989197,-0.0007950663566589355,3.15075
original,0,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p345,0,1,0.9981660842895508,0.9943546652793884,0.9981660842895508,-0.0038114190101623535,2.7354375
base,1,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p252,0,1,0.9950998425483704,0.9897456765174866,0.9950998425483704,-0.005354166030883789,2.7354375
base,2,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p345,0,1,0.9979692697525024,0.9921830296516418,0.9979692697525024,-0.005786240100860596,2.7354375
base,3,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p345,0,1,0.9983730316162109,0.9952976107597351,0.9983730316162109,-0.00307542085647583,2.7354375
lca,1,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p256,0,1,0.9964576959609985,0.9918773174285889,0.9964576959609985,-0.004580378532409668,2.7354375
lca,2,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p345,0,1,0.9974371194839478,0.9916694760322571,0.9974371194839478,-0.005767643451690674,2.7354375
lca,3,p237_164_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_164_mic2.flac,p302,0,1,0.9975641369819641,0.9920704364776611,0.9975641369819641,-0.0054937005043029785,2.7354375
original,0,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p237,1,1,0.9991721510887146,0.9991721510887146,0.9964555501937866,0.0027166008949279785,3.19075
base,1,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p278,0,1,0.9956738948822021,0.9920719861984253,0.9956738948822021,-0.0036019086837768555,3.19075
base,2,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p345,0,1,0.9970212578773499,0.9956483244895935,0.9970212578773499,-0.0013729333877563477,3.19075
base,3,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p237,1,1,0.9985030293464661,0.9985030293464661,0.996432900428772,0.002070128917694092,3.19075
lca,1,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p292,0,1,0.995070219039917,0.9919949769973755,0.995070219039917,-0.003075242042541504,3.19075
lca,2,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p237,1,1,0.997705340385437,0.997705340385437,0.9972620010375977,0.00044333934783935547,3.19075
lca,3,p237_239_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_239_mic1.flac,p237,1,1,0.9983424544334412,0.9983424544334412,0.9959126710891724,0.002429783344268799,3.19075
original,0,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p246,0,1,0.9968275427818298,0.9962171912193298,0.9968275427818298,-0.0006103515625,4.5543125
base,1,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p259,0,1,0.9946110248565674,0.9864999651908875,0.9946110248565674,-0.008111059665679932,4.5543125
base,2,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p345,0,1,0.9971173405647278,0.994556188583374,0.9971173405647278,-0.0025611519813537598,4.5543125
base,3,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p345,0,1,0.9977478981018066,0.995164692401886,0.9977478981018066,-0.0025832056999206543,4.5543125
lca,1,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p245,0,1,0.9945706129074097,0.9909064769744873,0.9945706129074097,-0.0036641359329223633,4.5543125
lca,2,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p345,0,1,0.9975329637527466,0.9940369725227356,0.9975329637527466,-0.0034959912300109863,4.5543125
lca,3,p237_284_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_284_mic2.flac,p345,0,1,0.9979990124702454,0.9948529005050659,0.9979990124702454,-0.0031461119651794434,4.5543125
original,0,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p316,0,1,0.9956134557723999,0.9954192042350769,0.9956134557723999,-0.00019425153732299805,4.2555
base,1,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p259,0,1,0.9930930137634277,0.9823662638664246,0.9930930137634277,-0.010726749897003174,4.2555
base,2,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p254,0,1,0.996373176574707,0.9949788451194763,0.996373176574707,-0.0013943314552307129,4.2555
base,3,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p254,0,1,0.9961298704147339,0.995174765586853,0.9961298704147339,-0.0009551048278808594,4.2555
lca,1,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p259,0,1,0.9919931292533875,0.9804539680480957,0.9919931292533875,-0.011539161205291748,4.2555
lca,2,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p252,0,1,0.9967955350875854,0.9929198026657104,0.9967955350875854,-0.003875732421875,4.2555
lca,3,p237_314_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_314_mic1.flac,p252,0,1,0.9965189099311829,0.995367705821991,0.9965189099311829,-0.0011512041091918945,4.2555
original,0,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p297,0,1,0.9981939792633057,0.9931599497795105,0.9981939792633057,-0.005034029483795166,4.3956875
base,1,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p239,0,1,0.9933343529701233,0.9835201501846313,0.9933343529701233,-0.009814202785491943,4.3956875
base,2,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p297,0,1,0.9985448122024536,0.992425262928009,0.9985448122024536,-0.00611954927444458,4.3956875
base,3,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p297,0,1,0.9985832571983337,0.9927090406417847,0.9985832571983337,-0.005874216556549072,4.3956875
lca,1,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p239,0,1,0.9924914836883545,0.9825741052627563,0.9924914836883545,-0.009917378425598145,4.3956875
lca,2,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p239,0,1,0.9974653124809265,0.989242434501648,0.9974653124809265,-0.008222877979278564,4.3956875
lca,3,p238_071_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_071_mic2.flac,p297,0,1,0.9983247518539429,0.9912857413291931,0.9983247518539429,-0.007039010524749756,4.3956875
original,0,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p238,1,1,0.9977720975875854,0.9977720975875854,0.9973363280296326,0.00043576955795288086,2.7738125
base,1,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p253,0,1,0.9917463064193726,0.9866094589233398,0.9917463064193726,-0.005136847496032715,2.7738125
base,2,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p253,0,1,0.99527508020401,0.9940784573554993,0.99527508020401,-0.0011966228485107422,2.7738125
base,3,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p253,0,1,0.9962403774261475,0.9952433109283447,0.9962403774261475,-0.0009970664978027344,2.7738125
lca,1,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p239,0,1,0.9918789267539978,0.9853500127792358,0.9918789267539978,-0.006528913974761963,2.7738125
lca,2,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p253,0,1,0.9954104423522949,0.9931541085243225,0.9954104423522949,-0.002256333827972412,2.7738125
lca,3,p238_129_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_129_mic2.flac,p297,0,1,0.9951310157775879,0.9935863614082336,0.9951310157775879,-0.001544654369354248,2.7738125
original,0,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p238,1,1,0.9979575872421265,0.9979575872421265,0.9969887137413025,0.0009688735008239746,2.991625
base,1,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.994352400302887,0.9923621416091919,0.994352400302887,-0.0019902586936950684,2.991625
base,2,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.997180163860321,0.9955828189849854,0.997180163860321,-0.0015973448753356934,2.991625
base,3,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.997764527797699,0.9965927600860596,0.997764527797699,-0.0011717677116394043,2.991625
lca,1,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.9954037070274353,0.9941911101341248,0.9954037070274353,-0.0012125968933105469,2.991625
lca,2,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.9971137642860413,0.9965333938598633,0.9971137642860413,-0.0005803704261779785,2.991625
lca,3,p238_269_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_269_mic2.flac,p303,0,1,0.9971855878829956,0.9971835613250732,0.9971855878829956,-2.0265579223632812e-06,2.991625
original,0,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,p238,1,1,0.9979692101478577,0.9979692101478577,0.997357189655304,0.0006120204925537109,2.9048125
base,1,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,p239,0,1,0.99513840675354,0.990190327167511,0.99513840675354,-0.004948079586029053,2.9048125
base,2,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,p297,0,1,0.996328592300415,0.9936188459396362,0.996328592300415,-0.0027097463607788086,2.9048125
base,3,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,s5,0,1,0.9967086911201477,0.9955533742904663,0.9967086911201477,-0.0011553168296813965,2.9048125
lca,1,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,p297,0,1,0.9973071813583374,0.9909564256668091,0.9973071813583374,-0.00635075569152832,2.9048125
lca,2,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,s5,0,1,0.9966583847999573,0.994421660900116,0.9966583847999573,-0.0022367238998413086,2.9048125
lca,3,p238_431_mic2,p238,data\VCTK\wav48_silence_trimmed\p238\p238_431_mic2.flac,s5,0,1,0.9974072575569153,0.9950031042098999,0.9974072575569153,-0.002404153347015381,2.9048125
original,0,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p280,0,1,0.9979990720748901,0.9935972690582275,0.9979990720748901,-0.004401803016662598,5.463875
base,1,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p239,0,1,0.994713544845581,0.9825459718704224,0.994713544845581,-0.012167572975158691,5.463875
base,2,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p297,0,1,0.9982531666755676,0.9907208681106567,0.9982531666755676,-0.007532298564910889,5.463875
base,3,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p299,0,1,0.9982241988182068,0.98927903175354,0.9982241988182068,-0.008945167064666748,5.463875
lca,1,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p339,0,1,0.9954544901847839,0.981978714466095,0.9954544901847839,-0.013475775718688965,5.463875
lca,2,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p299,0,1,0.9975975155830383,0.9866876006126404,0.9975975155830383,-0.01090991497039795,5.463875
lca,3,p238_445_mic1,p238,data\VCTK\wav48_silence_trimmed\p238\p238_445_mic1.flac,p299,0,1,0.9974499940872192,0.9862209558486938,0.9974499940872192,-0.01122903823852539,5.463875
original,0,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.996918261051178,0.9845010638237,0.996918261051178,-0.012417197227478027,2.6291875
base,1,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.9951081275939941,0.985964834690094,0.9951081275939941,-0.009143292903900146,2.6291875
base,2,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.9976058006286621,0.9884147644042969,0.9976058006286621,-0.009191036224365234,2.6291875
base,3,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.9980230331420898,0.9872361421585083,0.9980230331420898,-0.010786890983581543,2.6291875
lca,1,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.99540114402771,0.9862691164016724,0.99540114402771,-0.009132027626037598,2.6291875
lca,2,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.9948251247406006,0.9873203039169312,0.9948251247406006,-0.007504820823669434,2.6291875
lca,3,p239_084_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_084_mic2.flac,p303,0,1,0.9964221119880676,0.9841372966766357,0.9964221119880676,-0.012284815311431885,2.6291875
original,0,p239_219_mic1,p239,data\VCTK\wav48_silence_trimmed\p239\p239_219_mic1.flac,p283,0,1,0.9965335130691528,0.9900058507919312,0.9965335130691528,-0.00652766227722168,2.3064375
base,1,p239_219_mic1,p239,data\VCTK\wav48_silence_trimmed\p239\p239_219_mic1.flac,p303,0,1,0.9959444403648376,0.9867624640464783,0.9959444403648376,-0.009181976318359375,2.3064375
base,2,p239_219_mic1,p239,data\VCTK\wav48_silence_trimmed\p239\p239_219_mic1.flac,p256,0,1,0.9961612820625305,0.9917084574699402,0.9961612820625305,-0.004452824592590332,2.3064375
base,3,p239_219_mic1,p239,data\VCTK\wav48_silence_trimmed\p239\p239_219_mic1.flac,p283,0,1,0.9962871074676514,0.9900628328323364,0.9962871074676514,-0.006224274635314941,2.3064375
lca,1,p239_219_mic1,p239,data\VCTK\wav48_silence_trimmed\p239\p239_219_mic1.flac,p303,0,1,0.9907147288322449,0.9789278507232666,0.9907147288322449,-0.011786878108978271,2.3064375
