model,L,sample_id,speaker_id,audio_path,predicted_speaker,top1_correct,verified,score,correct_score,max_impostor_score,margin,duration_sec
lca,2,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p254,0,1,0.9894036650657654,0.9892839193344116,0.9894036650657654,-0.00011974573135375977,3.8021875
lca,3,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p239,1,1,0.9895867705345154,0.9895867705345154,0.9871267676353455,0.002460002899169922,3.8021875
original,0,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.9949021935462952,0.9949021935462952,0.9915546178817749,0.0033475756645202637,4.235625
base,1,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p239,0,1,0.9838434457778931,0.9826222062110901,0.9838434457778931,-0.0012212395668029785,4.235625
base,2,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.9911696910858154,0.9911696910858154,0.991032600402832,0.00013709068298339844,4.235625
base,3,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.9937607645988464,0.9937607645988464,0.9915861487388611,0.0021746158599853516,4.235625
lca,1,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.987576961517334,0.987576961517334,0.9871732592582703,0.0004037022590637207,4.235625
lca,2,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.991242527961731,0.991242527961731,0.9897828698158264,0.001459658145904541,4.235625
lca,3,p240_057_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,p240,1,1,0.9931081533432007,0.9931081533432007,0.9911869764328003,0.0019211769104003906,4.235625
original,0,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p302,0,1,0.9938012957572937,0.9820252060890198,0.9938012957572937,-0.011776089668273926,1.9643125
base,1,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p336,0,1,0.9942605495452881,0.9879694581031799,0.9942605495452881,-0.006291091442108154,1.9643125
base,2,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p302,0,1,0.9955304265022278,0.9843190908432007,0.9955304265022278,-0.0112113356590271,1.9643125
base,3,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p313,0,1,0.9951366782188416,0.9843647480010986,0.9951366782188416,-0.01077193021774292,1.9643125
lca,1,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p302,0,1,0.9902280569076538,0.981703519821167,0.9902280569076538,-0.008524537086486816,1.9643125
lca,2,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p336,0,1,0.9954954385757446,0.9893157482147217,0.9954954385757446,-0.006179690361022949,1.9643125
lca,3,p240_110_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,p336,0,1,0.994938850402832,0.9888454675674438,0.994938850402832,-0.006093382835388184,1.9643125
original,0,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p240,1,1,0.9965294599533081,0.9965294599533081,0.9958570003509521,0.000672459602355957,2.57775
base,1,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p239,0,1,0.9915257096290588,0.989931046962738,0.9915257096290588,-0.0015946626663208008,2.57775
base,2,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p336,0,1,0.9976189732551575,0.9957587718963623,0.9976189732551575,-0.001860201358795166,2.57775
base,3,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p240,1,1,0.996321439743042,0.996321439743042,0.9959274530410767,0.00039398670196533203,2.57775
lca,1,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p239,0,1,0.9869221448898315,0.9847216010093689,0.9869221448898315,-0.0022005438804626465,2.57775
lca,2,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p240,1,1,0.995545506477356,0.995545506477356,0.9954513311386108,9.417533874511719e-05,2.57775
lca,3,p240_134_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,p240,1,1,0.9962531328201294,0.9962531328201294,0.9950346946716309,0.0012184381484985352,2.57775
original,0,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p240,1,1,0.9905390739440918,0.9905390739440918,0.9866688251495361,0.003870248794555664,3.345125
base,1,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p239,0,1,0.9806017279624939,0.9787096381187439,0.9806017279624939,-0.00189208984375,3.345125
base,2,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p240,1,1,0.9890512228012085,0.9890512228012085,0.9886683225631714,0.0003829002380371094,3.345125
base,3,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p240,1,1,0.9909543991088867,0.9909543991088867,0.9901930093765259,0.0007613897323608398,3.345125
lca,1,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p239,0,1,0.9834006428718567,0.9819925427436829,0.9834006428718567,-0.0014081001281738281,3.345125
lca,2,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p239,0,1,0.9821633100509644,0.9820966124534607,0.9821633100509644,-6.669759750366211e-05,3.345125
lca,3,p240_191_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,p240,1,1,0.9840542674064636,0.9840542674064636,0.983379602432251,0.0006746649742126465,3.345125
original,0,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p313,0,1,0.9884587526321411,0.9565220475196838,0.9884587526321411,-0.031936705112457275,2.3074375
base,1,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p302,0,1,0.9901455640792847,0.9653125405311584,0.9901455640792847,-0.02483302354812622,2.3074375
base,2,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p302,0,1,0.9922184944152832,0.9672620892524719,0.9922184944152832,-0.02495640516281128,2.3074375
base,3,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p254,0,1,0.9933956265449524,0.9715460538864136,0.9933956265449524,-0.02184957265853882,2.3074375
lca,1,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p254,0,1,0.9890503883361816,0.9640728235244751,0.9890503883361816,-0.024977564811706543,2.3074375
lca,2,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p254,0,1,0.991719126701355,0.9663573503494263,0.991719126701355,-0.02536177635192871,2.3074375
lca,3,p240_326_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,p254,0,1,0.9920344948768616,0.966497540473938,0.9920344948768616,-0.025536954402923584,2.3074375
original,0,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p281,0,1,0.9708632230758667,0.9612682461738586,0.9708632230758667,-0.009594976902008057,6.335125
base,1,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p262,0,1,0.9668869376182556,0.9596242904663086,0.9668869376182556,-0.0072626471519470215,6.335125
base,2,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p281,0,1,0.9752855896949768,0.9674022793769836,0.9752855896949768,-0.007883310317993164,6.335125
base,3,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p281,0,1,0.9748546481132507,0.9642276763916016,0.9748546481132507,-0.01062697172164917,6.335125
lca,1,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p262,0,1,0.977340579032898,0.9717193245887756,0.977340579032898,-0.0056212544441223145,6.335125
lca,2,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p281,0,1,0.9756237864494324,0.9674794673919678,0.9756237864494324,-0.0081443190574646,6.335125
lca,3,p244_024_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,p281,0,1,0.9720783829689026,0.9615733623504639,0.9720783829689026,-0.01050502061843872,6.335125
original,0,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p244,1,1,0.9981265068054199,0.9981265068054199,0.9960257411003113,0.0021007657051086426,2.483625
base,1,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p336,0,1,0.994063138961792,0.9885170459747314,0.994063138961792,-0.005546092987060547,2.483625
base,2,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p336,0,1,0.9973469376564026,0.996753990650177,0.9973469376564026,-0.0005929470062255859,2.483625
base,3,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p244,1,1,0.9964290857315063,0.9964290857315063,0.9959390759468079,0.0004900097846984863,2.483625
lca,1,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p294,0,1,0.995876133441925,0.9924533367156982,0.995876133441925,-0.0034227967262268066,2.483625
lca,2,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p244,1,1,0.9975425601005554,0.9975425601005554,0.9967782497406006,0.000764310359954834,2.483625
lca,3,p244_094_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,p244,1,1,0.9978254437446594,0.9978254437446594,0.9966697692871094,0.0011556744575500488,2.483625
original,0,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p244,1,1,0.9956247806549072,0.9956247806549072,0.9931301474571228,0.002494633197784424,3.0898125
base,1,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p318,0,1,0.9941204786300659,0.9915130734443665,0.9941204786300659,-0.002607405185699463,3.0898125
base,2,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p244,1,1,0.9949215650558472,0.9949215650558472,0.992621660232544,0.0022999048233032227,3.0898125
base,3,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p244,1,1,0.9950111508369446,0.9950111508369446,0.992568850517273,0.002442300319671631,3.0898125
lca,1,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p318,0,1,0.9941092729568481,0.9930388331413269,0.9941092729568481,-0.0010704398155212402,3.0898125
lca,2,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p244,1,1,0.9937058091163635,0.9937058091163635,0.9920947551727295,0.0016110539436340332,3.0898125
lca,3,p244_158_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,p244,1,1,0.9953982830047607,0.9953982830047607,0.9925144910812378,0.0028837919235229492,3.0898125
original,0,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p244,1,1,0.9975603818893433,0.9975603818893433,0.9942038059234619,0.0033565759658813477,3.002625
base,1,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p240,0,1,0.9884825348854065,0.9795582294464111,0.9884825348854065,-0.008924305438995361,3.002625
base,2,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p244,1,1,0.9970017075538635,0.9970017075538635,0.995043158531189,0.0019585490226745605,3.002625
base,3,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p244,1,1,0.9979782104492188,0.9979782104492188,0.9952369332313538,0.0027412772178649902,3.002625
lca,1,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p262,0,1,0.990865170955658,0.9847162961959839,0.990865170955658,-0.006148874759674072,3.002625
lca,2,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p244,1,1,0.996303141117096,0.996303141117096,0.99538654088974,0.000916600227355957,3.002625
lca,3,p244_173_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,p244,1,1,0.9975728392601013,0.9975728392601013,0.9958550333976746,0.0017178058624267578,3.002625
original,0,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p336,0,1,0.9961684942245483,0.9948431253433228,0.9961684942245483,-0.001325368881225586,2.535375
base,1,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p302,0,1,0.9928728938102722,0.9841248393058777,0.9928728938102722,-0.008748054504394531,2.535375
base,2,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p302,0,1,0.9968990087509155,0.9931910037994385,0.9968990087509155,-0.0037080049514770508,2.535375
base,3,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p336,0,1,0.9967166185379028,0.9943369626998901,0.9967166185379028,-0.0023796558380126953,2.535375
lca,1,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p294,0,1,0.9935292601585388,0.9841638803482056,0.9935292601585388,-0.009365379810333252,2.535375
lca,2,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p294,0,1,0.9968368411064148,0.9925165176391602,0.9968368411064148,-0.004320323467254639,2.535375
lca,3,p244_323_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,p336,0,1,0.9972026348114014,0.9943077564239502,0.9972026348114014,-0.002894878387451172,2.535375
original,0,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p255,0,1,0.9928084015846252,0.9911675453186035,0.9928084015846252,-0.0016408562660217285,2.2654375
base,1,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p239,0,1,0.9887560606002808,0.9836471676826477,0.9887560606002808,-0.005108892917633057,2.2654375
base,2,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p239,0,1,0.9904358983039856,0.9839900135993958,0.9904358983039856,-0.006445884704589844,2.2654375
base,3,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p255,0,1,0.9925946593284607,0.9891934990882874,0.9925946593284607,-0.00340116024017334,2.2654375
lca,1,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p255,0,1,0.9912117123603821,0.9911988377571106,0.9912117123603821,-1.2874603271484375e-05,2.2654375
lca,2,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p239,0,1,0.9904878735542297,0.9873405694961548,0.9904878735542297,-0.003147304058074951,2.2654375
lca,3,p254_061_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,p255,0,1,0.9931488037109375,0.9912216663360596,0.9931488037109375,-0.0019271373748779297,2.2654375
original,0,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p237,0,1,0.9970262050628662,0.9945019483566284,0.9970262050628662,-0.002524256706237793,2.5204375
base,1,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p254,1,1,0.9927235841751099,0.9927235841751099,0.9896267056465149,0.0030968785285949707,2.5204375
base,2,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p256,0,1,0.9976117610931396,0.9975327253341675,0.9976117610931396,-7.903575897216797e-05,2.5204375
base,3,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p237,0,1,0.9975355267524719,0.9958492517471313,0.9975355267524719,-0.0016862750053405762,2.5204375
lca,1,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p254,1,1,0.9930644631385803,0.9930644631385803,0.9901734590530396,0.0028910040855407715,2.5204375
lca,2,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p254,1,1,0.9969763159751892,0.9969763159751892,0.9956731200218201,0.0013031959533691406,2.5204375
lca,3,p254_222_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,p237,0,1,0.9961848855018616,0.9961255192756653,0.9961848855018616,-5.936622619628906e-05,2.5204375
original,0,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9980358481407166,0.9980358481407166,0.9964565634727478,0.00157928466796875,2.8548125
base,1,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9931765794754028,0.9931765794754028,0.9898415207862854,0.0033350586891174316,2.8548125
base,2,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9974697828292847,0.9974697828292847,0.9950454831123352,0.002424299716949463,2.8548125
base,3,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p255,0,1,0.9961894750595093,0.99575275182724,0.9961894750595093,-0.0004367232322692871,2.8548125
lca,1,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9935894012451172,0.9935894012451172,0.9906338453292847,0.0029555559158325195,2.8548125
lca,2,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9957379698753357,0.9957379698753357,0.9933960437774658,0.002341926097869873,2.8548125
lca,3,p254_227_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,p254,1,1,0.9956063032150269,0.9956063032150269,0.9949201345443726,0.0006861686706542969,2.8548125
original,0,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p255,0,1,0.9878047704696655,0.9733818769454956,0.9878047704696655,-0.014422893524169922,4.4418125
base,1,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p239,0,1,0.9910228848457336,0.9834596514701843,0.9910228848457336,-0.007563233375549316,4.4418125
base,2,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p258,0,1,0.9939488172531128,0.9851712584495544,0.9939488172531128,-0.00877755880355835,4.4418125
base,3,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p258,0,1,0.9929736852645874,0.9826610088348389,0.9929736852645874,-0.010312676429748535,4.4418125
lca,1,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p239,0,1,0.992132842540741,0.9873425960540771,0.992132842540741,-0.004790246486663818,4.4418125
lca,2,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p255,0,1,0.9939723014831543,0.9859063625335693,0.9939723014831543,-0.008065938949584961,4.4418125
lca,3,p254_268_mic1,p254,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,p255,0,1,0.9922000169754028,0.9825916886329651,0.9922000169754028,-0.009608328342437744,4.4418125
original,0,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p254,1,1,0.9987882971763611,0.9987882971763611,0.9978941082954407,0.0008941888809204102,2.64875
base,1,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p254,1,1,0.9938244223594666,0.9938244223594666,0.9930105805397034,0.0008138418197631836,2.64875
base,2,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p302,0,1,0.995936393737793,0.9934794306755066,0.995936393737793,-0.002456963062286377,2.64875
base,3,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p302,0,1,0.9968310594558716,0.9954723715782166,0.9968310594558716,-0.0013586878776550293,2.64875
lca,1,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p302,0,1,0.9951207637786865,0.9941918253898621,0.9951207637786865,-0.0009289383888244629,2.64875
lca,2,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p254,1,1,0.996435284614563,0.996435284614563,0.9957926273345947,0.0006426572799682617,2.64875
lca,3,p254_398_mic2,p254,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,p254,1,1,0.9970613121986389,0.9970613121986389,0.9965642690658569,0.0004970431327819824,2.64875
original,0,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p255,1,1,0.9973211288452148,0.9973211288452148,0.9972515106201172,6.961822509765625e-05,3.23725
base,1,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p262,0,1,0.9935043454170227,0.9929519891738892,0.9935043454170227,-0.0005523562431335449,3.23725
base,2,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p229,0,1,0.9970975518226624,0.9964937567710876,0.9970975518226624,-0.000603795051574707,3.23725
base,3,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p229,0,1,0.9970742464065552,0.9963434338569641,0.9970742464065552,-0.0007308125495910645,3.23725
lca,1,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p262,0,1,0.9942936897277832,0.9942426085472107,0.9942936897277832,-5.1081180572509766e-05,3.23725
lca,2,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p262,0,1,0.9959392547607422,0.9958274960517883,0.9959392547607422,-0.00011175870895385742,3.23725
lca,3,p255_058_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,p229,0,1,0.9972724318504333,0.9959622025489807,0.9972724318504333,-0.0013102293014526367,3.23725
original,0,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p255,1,1,0.9969159364700317,0.9969159364700317,0.9966346025466919,0.00028133392333984375,4.4716875
base,1,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p262,0,1,0.9942924976348877,0.9929272532463074,0.9942924976348877,-0.0013652443885803223,4.4716875
base,2,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p262,0,1,0.996680498123169,0.9956614375114441,0.996680498123169,-0.0010190606117248535,4.4716875
base,3,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p262,0,1,0.9969155192375183,0.9965343475341797,0.9969155192375183,-0.00038117170333862305,4.4716875
lca,1,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p262,0,1,0.9945595264434814,0.9923597574234009,0.9945595264434814,-0.0021997690200805664,4.4716875
lca,2,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p262,0,1,0.9962166547775269,0.9957336187362671,0.9962166547775269,-0.0004830360412597656,4.4716875
lca,3,p255_077_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,p255,1,1,0.997367262840271,0.997367262840271,0.9969356656074524,0.0004315972328186035,4.4716875
original,0,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p313,0,1,0.997133195400238,0.9842242002487183,0.997133195400238,-0.012908995151519775,1.945125
base,1,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9943559169769287,0.979010820388794,0.9943559169769287,-0.015345096588134766,1.945125
base,2,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9940922260284424,0.9741742610931396,0.9940922260284424,-0.019917964935302734,1.945125
base,3,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9950007200241089,0.9767367243766785,0.9950007200241089,-0.01826399564743042,1.945125
lca,1,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9956993460655212,0.9853910803794861,0.9956993460655212,-0.010308265686035156,1.945125
lca,2,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9964483380317688,0.9827556014060974,0.9964483380317688,-0.013692736625671387,1.945125
lca,3,p255_096_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,p302,0,1,0.9963887333869934,0.9825299978256226,0.9963887333869934,-0.01385873556137085,1.945125
original,0,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p255,1,1,0.9971643090248108,0.9971643090248108,0.9962365031242371,0.0009278059005737305,2.0508125
base,1,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p239,0,1,0.9796856641769409,0.9770745038986206,0.9796856641769409,-0.0026111602783203125,2.0508125
base,2,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p255,1,1,0.9942620396614075,0.9942620396614075,0.9941628575325012,9.918212890625e-05,2.0508125
base,3,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p255,1,1,0.9950969815254211,0.9950969815254211,0.9947609305381775,0.00033605098724365234,2.0508125
lca,1,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p239,0,1,0.9877126216888428,0.9868805408477783,0.9877126216888428,-0.0008320808410644531,2.0508125
lca,2,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p239,0,1,0.9882452487945557,0.9872564673423767,0.9882452487945557,-0.000988781452178955,2.0508125
lca,3,p255_355_mic2,p255,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,p239,0,1,0.9914885759353638,0.9911750555038452,0.9914885759353638,-0.0003135204315185547,2.0508125
original,0,p255_361_mic1,p255,data\VCTK\wav48_silence_trimmed\p255\p255_361_mic1.flac,p255,1,1,0.9975003004074097,0.9975003004074097,0.9971502423286438,0.00035005807876586914,4.0331875
base,1,p255_361_mic1,p255,data\VCTK\wav48_silence_trimmed\p255\p255_361_mic1.flac,p239,0,1,0.9925529360771179,0.9905142188072205,0.9925529360771179,-0.002038717269897461,4.0331875
base,2,p255_361_mic1,p255,data\VCTK\wav48_silence_trimmed\p255\p255_361_mic1.flac,p255,1,1,0.9989720582962036,0.9989720582962036,0.9974267482757568,0.0015453100204467773,4.0331875
base,3,p255_361_mic1,p255,data\VCTK\wav48_silence_trimmed\p255\p255_361_mic1.flac,p255,1,1,0.9990735054016113,0.9990735054016113,0.9969533681869507,0.0021201372146606445,4.0331875
