model,L,sample_id,speaker_id,audio_path,predicted_speaker,top1_correct,verified,score,correct_score,max_impostor_score,margin,duration_sec
base,1,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p280,0,1,0.3323834240436554,0.23370975255966187,0.3323834240436554,-0.09867367148399353,2.309125
base,2,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p239,1,1,0.35487842559814453,0.35487842559814453,0.31842970848083496,0.03644871711730957,2.309125
base,3,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p231,0,1,0.39407098293304443,0.3692782521247864,0.39407098293304443,-0.024792730808258057,2.309125
lca,1,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p280,0,1,0.39526158571243286,0.15977756679058075,0.39526158571243286,-0.2354840189218521,2.309125
lca,2,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p262,0,1,0.4121675193309784,0.29726341366767883,0.4121675193309784,-0.11490410566329956,2.309125
lca,3,p239_393_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_393_mic2.flac,p293,0,1,0.4141486883163452,0.35160189867019653,0.4141486883163452,-0.06254678964614868,2.309125
original,0,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p239,1,1,0.7936567664146423,0.7936567664146423,0.3607884347438812,0.4328683316707611,3.285875
base,1,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p262,0,1,0.48871898651123047,0.32211917638778687,0.48871898651123047,-0.1665998101234436,3.285875
base,2,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p239,1,1,0.4967205822467804,0.4967205822467804,0.41085106134414673,0.08586952090263367,3.285875
base,3,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p239,1,1,0.5703622698783875,0.5703622698783875,0.40028470754623413,0.17007756233215332,3.285875
lca,1,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p280,0,1,0.455157995223999,0.27908334136009216,0.455157995223999,-0.17607465386390686,3.285875
lca,2,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p280,0,1,0.47473376989364624,0.40313613414764404,0.47473376989364624,-0.0715976357460022,3.285875
lca,3,p239_437_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_437_mic2.flac,p262,0,1,0.4400580823421478,0.39554160833358765,0.4400580823421478,-0.04451647400856018,3.285875
original,0,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p240,1,1,0.7747843265533447,0.7747843265533447,0.4849473237991333,0.2898370027542114,3.2870625
base,1,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p244,0,1,0.44205161929130554,0.26841193437576294,0.44205161929130554,-0.1736396849155426,3.2870625
base,2,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p244,0,1,0.45428788661956787,0.3753601610660553,0.45428788661956787,-0.07892772555351257,3.2870625
base,3,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p240,1,1,0.4394688606262207,0.4394688606262207,0.4138225317001343,0.025646328926086426,3.2870625
lca,1,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p244,0,1,0.3897404074668884,0.2132171094417572,0.3897404074668884,-0.17652329802513123,3.2870625
lca,2,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p280,0,1,0.4199978709220886,0.3304518163204193,0.4199978709220886,-0.08954605460166931,3.2870625
lca,3,p240_058_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_058_mic1.flac,p280,0,1,0.43005144596099854,0.4007546305656433,0.43005144596099854,-0.029296815395355225,3.2870625
original,0,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p240,1,1,0.7421931624412537,0.7421931624412537,0.5099114179611206,0.23228174448013306,2.4671875
base,1,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p280,0,1,0.3657568693161011,0.33165544271469116,0.3657568693161011,-0.03410142660140991,2.4671875
base,2,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p266,0,1,0.4137454032897949,0.39542055130004883,0.4137454032897949,-0.018324851989746094,2.4671875
base,3,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p266,0,1,0.45802009105682373,0.39647573232650757,0.45802009105682373,-0.06154435873031616,2.4671875
lca,1,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p280,0,1,0.4457848072052002,0.28402766585350037,0.4457848072052002,-0.16175714135169983,2.4671875
lca,2,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p280,0,1,0.5158209800720215,0.3820129930973053,0.5158209800720215,-0.1338079869747162,2.4671875
lca,3,p240_093_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_093_mic1.flac,p280,0,1,0.4885947108268738,0.3973811864852905,0.4885947108268738,-0.09121352434158325,2.4671875
original,0,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p240,1,1,0.8169752359390259,0.8169752359390259,0.5124395489692688,0.3045356869697571,4.2690625
base,1,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p244,0,1,0.3651863932609558,0.25148630142211914,0.3651863932609558,-0.11370009183883667,4.2690625
base,2,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p240,1,1,0.4570450782775879,0.4570450782775879,0.40702950954437256,0.05001556873321533,4.2690625
base,3,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p240,1,1,0.5074267983436584,0.5074267983436584,0.448225736618042,0.059201061725616455,4.2690625
lca,1,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p280,0,1,0.4556489586830139,0.3058757781982422,0.4556489586830139,-0.14977318048477173,4.2690625
lca,2,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p313,0,1,0.47212204337120056,0.3574545085430145,0.47212204337120056,-0.11466753482818604,4.2690625
lca,3,p240_204_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_204_mic2.flac,p266,0,1,0.45583170652389526,0.428567498922348,0.45583170652389526,-0.02726420760154724,4.2690625
original,0,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p240,1,1,0.779465913772583,0.779465913772583,0.4881964921951294,0.2912694215774536,3.07375
base,1,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p244,0,1,0.35995566844940186,0.30790942907333374,0.35995566844940186,-0.052046239376068115,3.07375
base,2,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p240,1,1,0.5056422352790833,0.5056422352790833,0.39741402864456177,0.10822820663452148,3.07375
base,3,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p240,1,1,0.5269391536712646,0.5269391536712646,0.39951610565185547,0.12742304801940918,3.07375
lca,1,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p266,0,1,0.4615042805671692,0.3148634135723114,0.4615042805671692,-0.1466408669948578,3.07375
lca,2,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p266,0,1,0.45682641863822937,0.39455124735832214,0.45682641863822937,-0.06227517127990723,3.07375
lca,3,p240_225_mic1,p240,data\VCTK\wav48_silence_trimmed\p240\p240_225_mic1.flac,p280,0,1,0.48949018120765686,0.4276132583618164,0.48949018120765686,-0.061876922845840454,3.07375
original,0,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p240,1,1,0.720332145690918,0.720332145690918,0.5157763957977295,0.20455574989318848,3.330375
base,1,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p240,1,1,0.37290871143341064,0.37290871143341064,0.34666505455970764,0.026243656873703003,3.330375
base,2,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p244,0,1,0.39987170696258545,0.33723005652427673,0.39987170696258545,-0.06264165043830872,3.330375
base,3,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p250,0,1,0.43739035725593567,0.38553470373153687,0.43739035725593567,-0.051855653524398804,3.330375
lca,1,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p280,0,1,0.43731430172920227,0.2993088960647583,0.43731430172920227,-0.13800540566444397,3.330375
lca,2,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p280,0,1,0.46779221296310425,0.3531704246997833,0.46779221296310425,-0.11462178826332092,3.330375
lca,3,p240_366_mic2,p240,data\VCTK\wav48_silence_trimmed\p240\p240_366_mic2.flac,p310,0,1,0.4344103932380676,0.35319164395332336,0.4344103932380676,-0.08121874928474426,3.330375
original,0,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p241,1,1,0.6915324926376343,0.6915324926376343,0.37400203943252563,0.31753045320510864,2.7638125
base,1,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p302,0,1,0.35051530599594116,0.22991281747817993,0.35051530599594116,-0.12060248851776123,2.7638125
base,2,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p271,0,1,0.3760090172290802,0.2791344225406647,0.3760090172290802,-0.09687459468841553,2.7638125
base,3,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p271,0,1,0.35996657609939575,0.34987321496009827,0.35996657609939575,-0.010093361139297485,2.7638125
lca,1,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p364,0,1,0.39710626006126404,0.09074319154024124,0.39710626006126404,-0.3063630685210228,2.7638125
lca,2,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p347,0,1,0.39125293493270874,0.12253741919994354,0.39125293493270874,-0.2687155157327652,2.7638125
lca,3,p241_071_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_071_mic1.flac,p252,0,1,0.3628425598144531,0.19928769767284393,0.3628425598144531,-0.1635548621416092,2.7638125
original,0,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p241,1,1,0.7274256944656372,0.7274256944656372,0.44978776574134827,0.27763792872428894,3.3295
base,1,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p299,0,1,0.3055645823478699,0.2509666085243225,0.3055645823478699,-0.05459797382354736,3.3295
base,2,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p374,0,1,0.4042660593986511,0.3098854124546051,0.4042660593986511,-0.09438064694404602,3.3295
base,3,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p271,0,1,0.42860668897628784,0.3594287037849426,0.42860668897628784,-0.06917798519134521,3.3295
lca,1,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p252,0,1,0.3519783616065979,0.10228946805000305,0.3519783616065979,-0.24968889355659485,3.3295
lca,2,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p271,0,1,0.3666452169418335,0.28868669271469116,0.3666452169418335,-0.07795852422714233,3.3295
lca,3,p241_144_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_144_mic2.flac,p271,0,1,0.3853771686553955,0.308890700340271,0.3853771686553955,-0.07648646831512451,3.3295
original,0,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p241,1,1,0.6876364350318909,0.6876364350318909,0.35101357102394104,0.33662286400794983,2.668375
base,1,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p364,0,1,0.29560890793800354,-0.007026975043118,0.29560890793800354,-0.30263588298112154,2.668375
base,2,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p271,0,1,0.29470640420913696,0.1916508972644806,0.29470640420913696,-0.10305550694465637,2.668375
base,3,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p271,0,1,0.3491043150424957,0.3235311806201935,0.3491043150424957,-0.025573134422302246,2.668375
lca,1,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p364,0,1,0.3015451431274414,0.001655425876379013,0.3015451431274414,-0.2998897172510624,2.668375
lca,2,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p252,0,1,0.3497229516506195,0.1548435539007187,0.3497229516506195,-0.19487939774990082,2.668375
lca,3,p241_250_mic1,p241,data\VCTK\wav48_silence_trimmed\p241\p241_250_mic1.flac,p271,0,1,0.36127063632011414,0.242479145526886,0.36127063632011414,-0.11879149079322815,2.668375
original,0,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p241,1,1,0.7431947588920593,0.7431947588920593,0.3055291175842285,0.4376656413078308,3.8345
base,1,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p302,0,1,0.3483850955963135,0.15060880780220032,0.3483850955963135,-0.19777628779411316,3.8345
base,2,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p241,1,1,0.3735882639884949,0.3735882639884949,0.36152392625808716,0.012064337730407715,3.8345
base,3,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p241,1,1,0.4692307114601135,0.4692307114601135,0.34854447841644287,0.12068623304367065,3.8345
lca,1,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p364,0,1,0.2993951439857483,0.062260765582323074,0.2993951439857483,-0.23713437840342522,3.8345
lca,2,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p252,0,1,0.39047813415527344,0.25792479515075684,0.39047813415527344,-0.1325533390045166,3.8345
lca,3,p241_272_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_272_mic2.flac,p252,0,1,0.4319765269756317,0.3038303852081299,0.4319765269756317,-0.12814614176750183,3.8345
original,0,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p241,1,1,0.7712589502334595,0.7712589502334595,0.3719370365142822,0.39932191371917725,3.861125
base,1,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p364,0,1,0.3849491477012634,0.18403910100460052,0.3849491477012634,-0.2009100466966629,3.861125
base,2,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p271,0,1,0.40019911527633667,0.3489818572998047,0.40019911527633667,-0.05121725797653198,3.861125
base,3,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p241,1,1,0.4922315180301666,0.4922315180301666,0.47248220443725586,0.019749313592910767,3.861125
lca,1,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p364,0,1,0.3214440643787384,0.058125678449869156,0.3214440643787384,-0.26331838592886925,3.861125
lca,2,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p252,0,1,0.3439785838127136,0.2437392771244049,0.3439785838127136,-0.10023930668830872,3.861125
lca,3,p241_319_mic2,p241,data\VCTK\wav48_silence_trimmed\p241\p241_319_mic2.flac,p241,1,1,0.34197941422462463,0.34197941422462463,0.3271912932395935,0.014788120985031128,3.861125
original,0,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p243,1,1,0.8145174980163574,0.8145174980163574,0.2947402000427246,0.5197772979736328,6.017625
base,1,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p292,0,1,0.33229804039001465,0.20942991971969604,0.33229804039001465,-0.1228681206703186,6.017625
base,2,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p243,1,1,0.4876052737236023,0.4876052737236023,0.27405017614364624,0.21355509757995605,6.017625
base,3,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p243,1,1,0.5628914833068848,0.5628914833068848,0.28537410497665405,0.2775173783302307,6.017625
lca,1,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p313,0,1,0.2920650541782379,0.19811780750751495,0.2920650541782379,-0.09394724667072296,6.017625
lca,2,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p364,0,1,0.2878892421722412,0.2417503446340561,0.2878892421722412,-0.04613889753818512,6.017625
lca,3,p243_018_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_018_mic2.flac,p243,1,1,0.3442813754081726,0.3442813754081726,0.279353529214859,0.0649278461933136,6.017625
original,0,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p243,1,1,0.7561310529708862,0.7561310529708862,0.30712926387786865,0.4490017890930176,2.85575
base,1,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p302,0,1,0.2759258449077606,0.1698373705148697,0.2759258449077606,-0.10608847439289093,2.85575
base,2,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p302,0,1,0.40675878524780273,0.38297197222709656,0.40675878524780273,-0.023786813020706177,2.85575
base,3,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p243,1,1,0.5078718066215515,0.5078718066215515,0.3608367145061493,0.14703509211540222,2.85575
lca,1,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p364,0,1,0.29473310708999634,0.13975033164024353,0.29473310708999634,-0.1549827754497528,2.85575
lca,2,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p364,0,1,0.2726404666900635,0.25161582231521606,0.2726404666900635,-0.021024644374847412,2.85575
lca,3,p243_131_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_131_mic2.flac,p243,1,1,0.3309518098831177,0.3309518098831177,0.2840263247489929,0.046925485134124756,2.85575
original,0,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p243,1,1,0.6766488552093506,0.6766488552093506,0.3408794701099396,0.335769385099411,2.554
base,1,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p364,0,1,0.33558571338653564,0.27024927735328674,0.33558571338653564,-0.0653364360332489,2.554
base,2,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p243,1,1,0.47822797298431396,0.47822797298431396,0.3365933299064636,0.14163464307785034,2.554
base,3,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p243,1,1,0.4670887291431427,0.4670887291431427,0.3607880771160126,0.10630065202713013,2.554
lca,1,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p364,0,1,0.3337414860725403,0.13069763779640198,0.3337414860725403,-0.2030438482761383,2.554
lca,2,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p364,0,1,0.35613903403282166,0.21908339858055115,0.35613903403282166,-0.1370556354522705,2.554
lca,3,p243_149_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_149_mic1.flac,p226,0,1,0.34325283765792847,0.283137708902359,0.34325283765792847,-0.06011512875556946,2.554
original,0,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p243,1,1,0.8102856874465942,0.8102856874465942,0.27812889218330383,0.5321567952632904,4.2716875
base,1,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p302,0,1,0.38339346647262573,0.174313485622406,0.38339346647262573,-0.20907998085021973,4.2716875
base,2,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p243,1,1,0.4621293544769287,0.4621293544769287,0.32821428775787354,0.13391506671905518,4.2716875
base,3,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p243,1,1,0.5518143177032471,0.5518143177032471,0.36550718545913696,0.1863071322441101,4.2716875
lca,1,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p364,0,1,0.36993998289108276,0.20970267057418823,0.36993998289108276,-0.16023731231689453,4.2716875
lca,2,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p364,0,1,0.33842188119888306,0.30852729082107544,0.33842188119888306,-0.029894590377807617,4.2716875
lca,3,p243_221_mic2,p243,data\VCTK\wav48_silence_trimmed\p243\p243_221_mic2.flac,p364,0,1,0.3479519784450531,0.3418179154396057,0.3479519784450531,-0.006134063005447388,4.2716875
original,0,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p243,1,1,0.7301522493362427,0.7301522493362427,0.3931693732738495,0.3369828760623932,3.499875
base,1,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p259,0,1,0.372714102268219,0.2754356861114502,0.372714102268219,-0.0972784161567688,3.499875
base,2,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p243,1,1,0.3809645175933838,0.3809645175933838,0.37517181038856506,0.005792707204818726,3.499875
base,3,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p243,1,1,0.45248451828956604,0.45248451828956604,0.3781026005744934,0.07438191771507263,3.499875
lca,1,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p364,0,1,0.3438199758529663,0.20159144699573517,0.3438199758529663,-0.14222852885723114,3.499875
lca,2,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p226,0,1,0.3311372399330139,0.316494882106781,0.3311372399330139,-0.01464235782623291,3.499875
lca,3,p243_361_mic1,p243,data\VCTK\wav48_silence_trimmed\p243\p243_361_mic1.flac,p226,0,1,0.3310132622718811,0.318702757358551,0.3310132622718811,-0.012310504913330078,3.499875
original,0,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.7699657678604126,0.7699657678604126,0.514966607093811,0.25499916076660156,2.9220625
base,1,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.4230124056339264,0.4230124056339264,0.42291533946990967,9.706616401672363e-05,2.9220625
base,2,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.5335357189178467,0.5335357189178467,0.38405925035476685,0.14947646856307983,2.9220625
base,3,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.5970859527587891,0.5970859527587891,0.4480854272842407,0.14900052547454834,2.9220625
lca,1,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.45742106437683105,0.45742106437683105,0.3822949528694153,0.07512611150741577,2.9220625
lca,2,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p244,1,1,0.492460697889328,0.492460697889328,0.4475516676902771,0.0449090301990509,2.9220625
lca,3,p244_122_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_122_mic2.flac,p250,0,1,0.4910891652107239,0.44943952560424805,0.4910891652107239,-0.04164963960647583,2.9220625
original,0,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.8067758083343506,0.8067758083343506,0.5609384775161743,0.24583733081817627,3.758875
base,1,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.42585086822509766,0.42585086822509766,0.40295088291168213,0.022899985313415527,3.758875
base,2,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.5700948238372803,0.5700948238372803,0.4449371099472046,0.12515771389007568,3.758875
base,3,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.6037629842758179,0.6037629842758179,0.4816548824310303,0.1221081018447876,3.758875
lca,1,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p250,0,1,0.4523455500602722,0.45104336738586426,0.4523455500602722,-0.001302182674407959,3.758875
lca,2,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.5073084831237793,0.5073084831237793,0.48402783274650574,0.02328065037727356,3.758875
lca,3,p244_230_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_230_mic1.flac,p244,1,1,0.5673166513442993,0.5673166513442993,0.5397864580154419,0.027530193328857422,3.758875
original,0,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.7142536640167236,0.7142536640167236,0.42966538667678833,0.2845882773399353,2.7184375
base,1,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p262,0,1,0.3134269714355469,0.2603864073753357,0.3134269714355469,-0.05304056406021118,2.7184375
base,2,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.4279111623764038,0.4279111623764038,0.3655826449394226,0.0623285174369812,2.7184375
base,3,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.46049025654792786,0.46049025654792786,0.32907626032829285,0.131413996219635,2.7184375
lca,1,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.4082660675048828,0.4082660675048828,0.39080578088760376,0.017460286617279053,2.7184375
lca,2,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.4093555808067322,0.4093555808067322,0.3485998511314392,0.06075572967529297,2.7184375
lca,3,p244_246_mic1,p244,data\VCTK\wav48_silence_trimmed\p244\p244_246_mic1.flac,p244,1,1,0.42455124855041504,0.42455124855041504,0.4023473858833313,0.02220386266708374,2.7184375
original,0,p244_295_mic2,p244,data\VCTK\wav48_silence_trimmed\p244\p244_295_mic2.flac,p244,1,1,0.5983600616455078,0.5983600616455078,0.4999169111251831,0.09844315052032471,2.5416875
