model,feature_kind,L,split,speaker_id,sample_id,audio_path,feature_dim
base,codes_hist,3,test,p258,p258_327_mic1,data\VCTK\wav48_silence_trimmed\p258\p258_327_mic1.flac,3072
base,codes_hist,3,test,p262,p262_113_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_113_mic1.flac,3072
base,codes_hist,3,test,p262,p262_134_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_134_mic2.flac,3072
base,codes_hist,3,test,p262,p262_227_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_227_mic2.flac,3072
base,codes_hist,3,test,p262,p262_253_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_253_mic2.flac,3072
base,codes_hist,3,test,p262,p262_276_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_276_mic1.flac,3072
base,codes_hist,3,test,p281,p281_002_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_002_mic1.flac,3072
base,codes_hist,3,test,p281,p281_396_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_396_mic1.flac,3072
base,codes_hist,3,test,p281,p281_407_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_407_mic1.flac,3072
base,codes_hist,3,test,p281,p281_440_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_440_mic1.flac,3072
base,codes_hist,3,test,p281,p281_452_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_452_mic2.flac,3072
base,codes_hist,3,test,p294,p294_018_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_018_mic1.flac,3072
base,codes_hist,3,test,p294,p294_023_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_023_mic1.flac,3072
base,codes_hist,3,test,p294,p294_037_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_037_mic2.flac,3072
base,codes_hist,3,test,p294,p294_128_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_128_mic1.flac,3072
base,codes_hist,3,test,p294,p294_322_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_322_mic2.flac,3072
base,codes_hist,3,test,p300,p300_015_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_015_mic1.flac,3072
base,codes_hist,3,test,p300,p300_122_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_122_mic1.flac,3072
base,codes_hist,3,test,p300,p300_124_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_124_mic2.flac,3072
base,codes_hist,3,test,p300,p300_125_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_125_mic2.flac,3072
base,codes_hist,3,test,p300,p300_191_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_191_mic1.flac,3072
base,codes_hist,3,test,p302,p302_090_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_090_mic1.flac,3072
base,codes_hist,3,test,p302,p302_112_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_112_mic2.flac,3072
base,codes_hist,3,test,p302,p302_132_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_132_mic1.flac,3072
base,codes_hist,3,test,p302,p302_262_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_262_mic2.flac,3072
base,codes_hist,3,test,p302,p302_315_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_315_mic1.flac,3072
base,codes_hist,3,test,p306,p306_133_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_133_mic2.flac,3072
base,codes_hist,3,test,p306,p306_181_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_181_mic2.flac,3072
base,codes_hist,3,test,p306,p306_204_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_204_mic1.flac,3072
base,codes_hist,3,test,p306,p306_237_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_237_mic2.flac,3072
base,codes_hist,3,test,p306,p306_241_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_241_mic1.flac,3072
base,codes_hist,3,test,p308,p308_121_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_121_mic2.flac,3072
base,codes_hist,3,test,p308,p308_189_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_189_mic2.flac,3072
base,codes_hist,3,test,p308,p308_229_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_229_mic2.flac,3072
base,codes_hist,3,test,p308,p308_317_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_317_mic2.flac,3072
base,codes_hist,3,test,p308,p308_332_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_332_mic2.flac,3072
base,codes_hist,3,test,p313,p313_025_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_025_mic1.flac,3072
base,codes_hist,3,test,p313,p313_099_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_099_mic1.flac,3072
base,codes_hist,3,test,p313,p313_118_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_118_mic1.flac,3072
base,codes_hist,3,test,p313,p313_333_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_333_mic1.flac,3072
base,codes_hist,3,test,p313,p313_342_mic2,data\VCTK\wav48_silence_trimmed\p313\p313_342_mic2.flac,3072
base,codes_hist,3,test,p318,p318_071_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_071_mic1.flac,3072
base,codes_hist,3,test,p318,p318_289_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_289_mic1.flac,3072
base,codes_hist,3,test,p318,p318_290_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_290_mic2.flac,3072
base,codes_hist,3,test,p318,p318_345_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_345_mic1.flac,3072
base,codes_hist,3,test,p318,p318_373_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_373_mic1.flac,3072
base,codes_hist,3,test,p336,p336_012_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_012_mic2.flac,3072
base,codes_hist,3,test,p336,p336_051_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_051_mic2.flac,3072
base,codes_hist,3,test,p336,p336_240_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_240_mic2.flac,3072
base,codes_hist,3,test,p336,p336_337_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_337_mic2.flac,3072
base,codes_hist,3,test,p336,p336_362_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_362_mic2.flac,3072
base,latent_stats,1,train,p228,p228_041_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic1.flac,2048
base,latent_stats,1,train,p228,p228_064_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_064_mic1.flac,2048
base,latent_stats,1,train,p228,p228_134_mic2,data\VCTK\wav48_silence_trimmed\p228\p228_134_mic2.flac,2048
base,latent_stats,1,train,p228,p228_163_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_163_mic1.flac,2048
base,latent_stats,1,train,p228,p228_286_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_286_mic1.flac,2048
base,latent_stats,1,train,p229,p229_112_mic2,data\VCTK\wav48_silence_trimmed\p229\p229_112_mic2.flac,2048
base,latent_stats,1,train,p229,p229_158_mic1,data\VCTK\wav48_silence_trimmed\p229\p229_158_mic1.flac,2048
base,latent_stats,1,train,p229,p229_288_mic2,data\VCTK\wav48_silence_trimmed\p229\p229_288_mic2.flac,2048
base,latent_stats,1,train,p229,p229_344_mic1,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,2048
base,latent_stats,1,train,p229,p229_368_mic1,data\VCTK\wav48_silence_trimmed\p229\p229_368_mic1.flac,2048
base,latent_stats,1,train,p237,p237_069_mic1,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,2048
base,latent_stats,1,train,p237,p237_120_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_120_mic2.flac,2048
base,latent_stats,1,train,p237,p237_229_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,2048
base,latent_stats,1,train,p237,p237_236_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_236_mic2.flac,2048
base,latent_stats,1,train,p237,p237_274_mic1,data\VCTK\wav48_silence_trimmed\p237\p237_274_mic1.flac,2048
base,latent_stats,1,train,p239,p239_123_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,2048
base,latent_stats,1,train,p239,p239_339_mic1,data\VCTK\wav48_silence_trimmed\p239\p239_339_mic1.flac,2048
base,latent_stats,1,train,p239,p239_366_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_366_mic2.flac,2048
base,latent_stats,1,train,p239,p239_439_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,2048
base,latent_stats,1,train,p239,p239_454_mic1,data\VCTK\wav48_silence_trimmed\p239\p239_454_mic1.flac,2048
base,latent_stats,1,train,p240,p240_134_mic1,data\VCTK\wav48_silence_trimmed\p240\p240_134_mic1.flac,2048
base,latent_stats,1,train,p240,p240_168_mic1,data\VCTK\wav48_silence_trimmed\p240\p240_168_mic1.flac,2048
base,latent_stats,1,train,p240,p240_191_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_191_mic2.flac,2048
base,latent_stats,1,train,p240,p240_255_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_255_mic2.flac,2048
base,latent_stats,1,train,p240,p240_289_mic1,data\VCTK\wav48_silence_trimmed\p240\p240_289_mic1.flac,2048
base,latent_stats,1,train,p244,p244_094_mic2,data\VCTK\wav48_silence_trimmed\p244\p244_094_mic2.flac,2048
base,latent_stats,1,train,p244,p244_193_mic2,data\VCTK\wav48_silence_trimmed\p244\p244_193_mic2.flac,2048
base,latent_stats,1,train,p244,p244_265_mic2,data\VCTK\wav48_silence_trimmed\p244\p244_265_mic2.flac,2048
base,latent_stats,1,train,p244,p244_323_mic1,data\VCTK\wav48_silence_trimmed\p244\p244_323_mic1.flac,2048
base,latent_stats,1,train,p244,p244_372_mic1,data\VCTK\wav48_silence_trimmed\p244\p244_372_mic1.flac,2048
base,latent_stats,1,train,p254,p254_060_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_060_mic2.flac,2048
base,latent_stats,1,train,p254,p254_202_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_202_mic2.flac,2048
base,latent_stats,1,train,p254,p254_222_mic1,data\VCTK\wav48_silence_trimmed\p254\p254_222_mic1.flac,2048
base,latent_stats,1,train,p254,p254_259_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_259_mic2.flac,2048
base,latent_stats,1,train,p254,p254_268_mic1,data\VCTK\wav48_silence_trimmed\p254\p254_268_mic1.flac,2048
base,latent_stats,1,train,p255,p255_058_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_058_mic2.flac,2048
base,latent_stats,1,train,p255,p255_118_mic1,data\VCTK\wav48_silence_trimmed\p255\p255_118_mic1.flac,2048
base,latent_stats,1,train,p255,p255_141_mic1,data\VCTK\wav48_silence_trimmed\p255\p255_141_mic1.flac,2048
base,latent_stats,1,train,p255,p255_276_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_276_mic2.flac,2048
base,latent_stats,1,train,p255,p255_361_mic1,data\VCTK\wav48_silence_trimmed\p255\p255_361_mic1.flac,2048
base,latent_stats,1,train,p256,p256_065_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_065_mic1.flac,2048
base,latent_stats,1,train,p256,p256_090_mic2,data\VCTK\wav48_silence_trimmed\p256\p256_090_mic2.flac,2048
base,latent_stats,1,train,p256,p256_221_mic2,data\VCTK\wav48_silence_trimmed\p256\p256_221_mic2.flac,2048
base,latent_stats,1,train,p256,p256_307_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_307_mic1.flac,2048
base,latent_stats,1,train,p256,p256_318_mic2,data\VCTK\wav48_silence_trimmed\p256\p256_318_mic2.flac,2048
base,latent_stats,1,train,p258,p258_015_mic1,data\VCTK\wav48_silence_trimmed\p258\p258_015_mic1.flac,2048
base,latent_stats,1,train,p258,p258_119_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_119_mic2.flac,2048
base,latent_stats,1,train,p258,p258_346_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_346_mic2.flac,2048
base,latent_stats,1,train,p258,p258_389_mic1,data\VCTK\wav48_silence_trimmed\p258\p258_389_mic1.flac,2048
base,latent_stats,1,train,p258,p258_396_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_396_mic2.flac,2048
base,latent_stats,1,train,p262,p262_062_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_062_mic1.flac,2048
base,latent_stats,1,train,p262,p262_102_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_102_mic1.flac,2048
base,latent_stats,1,train,p262,p262_199_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_199_mic2.flac,2048
base,latent_stats,1,train,p262,p262_219_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_219_mic2.flac,2048
base,latent_stats,1,train,p262,p262_359_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_359_mic2.flac,2048
base,latent_stats,1,train,p281,p281_042_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_042_mic2.flac,2048
base,latent_stats,1,train,p281,p281_046_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_046_mic2.flac,2048
base,latent_stats,1,train,p281,p281_143_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_143_mic2.flac,2048
base,latent_stats,1,train,p281,p281_208_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_208_mic2.flac,2048
base,latent_stats,1,train,p281,p281_272_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_272_mic2.flac,2048
base,latent_stats,1,train,p294,p294_047_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_047_mic1.flac,2048
base,latent_stats,1,train,p294,p294_089_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_089_mic1.flac,2048
base,latent_stats,1,train,p294,p294_092_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_092_mic1.flac,2048
base,latent_stats,1,train,p294,p294_283_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_283_mic2.flac,2048
base,latent_stats,1,train,p294,p294_332_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_332_mic1.flac,2048
base,latent_stats,1,train,p300,p300_003_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_003_mic1.flac,2048
base,latent_stats,1,train,p300,p300_099_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_099_mic2.flac,2048
base,latent_stats,1,train,p300,p300_210_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_210_mic2.flac,2048
base,latent_stats,1,train,p300,p300_220_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_220_mic2.flac,2048
base,latent_stats,1,train,p300,p300_269_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_269_mic2.flac,2048
base,latent_stats,1,train,p302,p302_086_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_086_mic2.flac,2048
base,latent_stats,1,train,p302,p302_120_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_120_mic2.flac,2048
base,latent_stats,1,train,p302,p302_196_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_196_mic1.flac,2048
base,latent_stats,1,train,p302,p302_234_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_234_mic1.flac,2048
base,latent_stats,1,train,p302,p302_261_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_261_mic1.flac,2048
base,latent_stats,1,train,p306,p306_080_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_080_mic2.flac,2048
base,latent_stats,1,train,p306,p306_274_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_274_mic1.flac,2048
base,latent_stats,1,train,p306,p306_316_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_316_mic2.flac,2048
base,latent_stats,1,train,p306,p306_333_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_333_mic1.flac,2048
base,latent_stats,1,train,p306,p306_355_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_355_mic1.flac,2048
base,latent_stats,1,train,p308,p308_097_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_097_mic2.flac,2048
base,latent_stats,1,train,p308,p308_103_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_103_mic2.flac,2048
base,latent_stats,1,train,p308,p308_132_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_132_mic2.flac,2048
base,latent_stats,1,train,p308,p308_257_mic1,data\VCTK\wav48_silence_trimmed\p308\p308_257_mic1.flac,2048
base,latent_stats,1,train,p308,p308_339_mic1,data\VCTK\wav48_silence_trimmed\p308\p308_339_mic1.flac,2048
base,latent_stats,1,train,p313,p313_087_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_087_mic1.flac,2048
base,latent_stats,1,train,p313,p313_158_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_158_mic1.flac,2048
base,latent_stats,1,train,p313,p313_173_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_173_mic1.flac,2048
base,latent_stats,1,train,p313,p313_320_mic2,data\VCTK\wav48_silence_trimmed\p313\p313_320_mic2.flac,2048
base,latent_stats,1,train,p313,p313_349_mic2,data\VCTK\wav48_silence_trimmed\p313\p313_349_mic2.flac,2048
base,latent_stats,1,train,p318,p318_086_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_086_mic2.flac,2048
base,latent_stats,1,train,p318,p318_173_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_173_mic1.flac,2048
base,latent_stats,1,train,p318,p318_187_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_187_mic1.flac,2048
base,latent_stats,1,train,p318,p318_281_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_281_mic2.flac,2048
base,latent_stats,1,train,p318,p318_366_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_366_mic2.flac,2048
base,latent_stats,1,train,p336,p336_007_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_007_mic2.flac,2048
base,latent_stats,1,train,p336,p336_055_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_055_mic2.flac,2048
base,latent_stats,1,train,p336,p336_123_mic1,data\VCTK\wav48_silence_trimmed\p336\p336_123_mic1.flac,2048
base,latent_stats,1,train,p336,p336_242_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_242_mic2.flac,2048
base,latent_stats,1,train,p336,p336_406_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_406_mic2.flac,2048
base,latent_stats,1,test,p228,p228_071_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_071_mic1.flac,2048
base,latent_stats,1,test,p228,p228_090_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_090_mic1.flac,2048
base,latent_stats,1,test,p228,p228_211_mic2,data\VCTK\wav48_silence_trimmed\p228\p228_211_mic2.flac,2048
base,latent_stats,1,test,p228,p228_261_mic1,data\VCTK\wav48_silence_trimmed\p228\p228_261_mic1.flac,2048
base,latent_stats,1,test,p228,p228_307_mic2,data\VCTK\wav48_silence_trimmed\p228\p228_307_mic2.flac,2048
base,latent_stats,1,test,p229,p229_067_mic2,data\VCTK\wav48_silence_trimmed\p229\p229_067_mic2.flac,2048
base,latent_stats,1,test,p229,p229_068_mic1,data\VCTK\wav48_silence_trimmed\p229\p229_068_mic1.flac,2048
base,latent_stats,1,test,p229,p229_112_mic1,data\VCTK\wav48_silence_trimmed\p229\p229_112_mic1.flac,2048
base,latent_stats,1,test,p229,p229_166_mic2,data\VCTK\wav48_silence_trimmed\p229\p229_166_mic2.flac,2048
base,latent_stats,1,test,p229,p229_310_mic2,data\VCTK\wav48_silence_trimmed\p229\p229_310_mic2.flac,2048
base,latent_stats,1,test,p237,p237_078_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_078_mic2.flac,2048
base,latent_stats,1,test,p237,p237_123_mic1,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,2048
base,latent_stats,1,test,p237,p237_154_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_154_mic2.flac,2048
base,latent_stats,1,test,p237,p237_195_mic2,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,2048
base,latent_stats,1,test,p237,p237_321_mic1,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,2048
base,latent_stats,1,test,p239,p239_017_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,2048
base,latent_stats,1,test,p239,p239_116_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_116_mic2.flac,2048
base,latent_stats,1,test,p239,p239_131_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,2048
base,latent_stats,1,test,p239,p239_383_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_383_mic2.flac,2048
base,latent_stats,1,test,p239,p239_387_mic2,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,2048
base,latent_stats,1,test,p240,p240_025_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_025_mic2.flac,2048
base,latent_stats,1,test,p240,p240_057_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_057_mic2.flac,2048
base,latent_stats,1,test,p240,p240_110_mic1,data\VCTK\wav48_silence_trimmed\p240\p240_110_mic1.flac,2048
base,latent_stats,1,test,p240,p240_312_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_312_mic2.flac,2048
base,latent_stats,1,test,p240,p240_326_mic2,data\VCTK\wav48_silence_trimmed\p240\p240_326_mic2.flac,2048
base,latent_stats,1,test,p244,p244_024_mic1,data\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,2048
base,latent_stats,1,test,p244,p244_128_mic1,data\VCTK\wav48_silence_trimmed\p244\p244_128_mic1.flac,2048
base,latent_stats,1,test,p244,p244_158_mic2,data\VCTK\wav48_silence_trimmed\p244\p244_158_mic2.flac,2048
base,latent_stats,1,test,p244,p244_173_mic1,data\VCTK\wav48_silence_trimmed\p244\p244_173_mic1.flac,2048
base,latent_stats,1,test,p244,p244_423_mic2,data\VCTK\wav48_silence_trimmed\p244\p244_423_mic2.flac,2048
base,latent_stats,1,test,p254,p254_016_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_016_mic2.flac,2048
base,latent_stats,1,test,p254,p254_061_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_061_mic2.flac,2048
base,latent_stats,1,test,p254,p254_227_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_227_mic2.flac,2048
base,latent_stats,1,test,p254,p254_350_mic1,data\VCTK\wav48_silence_trimmed\p254\p254_350_mic1.flac,2048
base,latent_stats,1,test,p254,p254_398_mic2,data\VCTK\wav48_silence_trimmed\p254\p254_398_mic2.flac,2048
base,latent_stats,1,test,p255,p255_026_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_026_mic2.flac,2048
base,latent_stats,1,test,p255,p255_053_mic1,data\VCTK\wav48_silence_trimmed\p255\p255_053_mic1.flac,2048
base,latent_stats,1,test,p255,p255_077_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_077_mic2.flac,2048
base,latent_stats,1,test,p255,p255_096_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_096_mic2.flac,2048
base,latent_stats,1,test,p255,p255_355_mic2,data\VCTK\wav48_silence_trimmed\p255\p255_355_mic2.flac,2048
base,latent_stats,1,test,p256,p256_038_mic2,data\VCTK\wav48_silence_trimmed\p256\p256_038_mic2.flac,2048
base,latent_stats,1,test,p256,p256_044_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_044_mic1.flac,2048
base,latent_stats,1,test,p256,p256_057_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_057_mic1.flac,2048
base,latent_stats,1,test,p256,p256_089_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_089_mic1.flac,2048
base,latent_stats,1,test,p256,p256_178_mic1,data\VCTK\wav48_silence_trimmed\p256\p256_178_mic1.flac,2048
base,latent_stats,1,test,p258,p258_024_mic1,data\VCTK\wav48_silence_trimmed\p258\p258_024_mic1.flac,2048
base,latent_stats,1,test,p258,p258_228_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_228_mic2.flac,2048
base,latent_stats,1,test,p258,p258_307_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_307_mic2.flac,2048
base,latent_stats,1,test,p258,p258_314_mic2,data\VCTK\wav48_silence_trimmed\p258\p258_314_mic2.flac,2048
base,latent_stats,1,test,p258,p258_327_mic1,data\VCTK\wav48_silence_trimmed\p258\p258_327_mic1.flac,2048
base,latent_stats,1,test,p262,p262_113_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_113_mic1.flac,2048
base,latent_stats,1,test,p262,p262_134_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_134_mic2.flac,2048
base,latent_stats,1,test,p262,p262_227_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_227_mic2.flac,2048
base,latent_stats,1,test,p262,p262_253_mic2,data\VCTK\wav48_silence_trimmed\p262\p262_253_mic2.flac,2048
base,latent_stats,1,test,p262,p262_276_mic1,data\VCTK\wav48_silence_trimmed\p262\p262_276_mic1.flac,2048
base,latent_stats,1,test,p281,p281_002_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_002_mic1.flac,2048
base,latent_stats,1,test,p281,p281_396_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_396_mic1.flac,2048
base,latent_stats,1,test,p281,p281_407_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_407_mic1.flac,2048
base,latent_stats,1,test,p281,p281_440_mic1,data\VCTK\wav48_silence_trimmed\p281\p281_440_mic1.flac,2048
base,latent_stats,1,test,p281,p281_452_mic2,data\VCTK\wav48_silence_trimmed\p281\p281_452_mic2.flac,2048
base,latent_stats,1,test,p294,p294_018_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_018_mic1.flac,2048
base,latent_stats,1,test,p294,p294_023_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_023_mic1.flac,2048
base,latent_stats,1,test,p294,p294_037_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_037_mic2.flac,2048
base,latent_stats,1,test,p294,p294_128_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_128_mic1.flac,2048
base,latent_stats,1,test,p294,p294_322_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_322_mic2.flac,2048
base,latent_stats,1,test,p300,p300_015_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_015_mic1.flac,2048
base,latent_stats,1,test,p300,p300_122_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_122_mic1.flac,2048
base,latent_stats,1,test,p300,p300_124_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_124_mic2.flac,2048
base,latent_stats,1,test,p300,p300_125_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_125_mic2.flac,2048
base,latent_stats,1,test,p300,p300_191_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_191_mic1.flac,2048
base,latent_stats,1,test,p302,p302_090_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_090_mic1.flac,2048
base,latent_stats,1,test,p302,p302_112_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_112_mic2.flac,2048
base,latent_stats,1,test,p302,p302_132_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_132_mic1.flac,2048
base,latent_stats,1,test,p302,p302_262_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_262_mic2.flac,2048
base,latent_stats,1,test,p302,p302_315_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_315_mic1.flac,2048
base,latent_stats,1,test,p306,p306_133_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_133_mic2.flac,2048
base,latent_stats,1,test,p306,p306_181_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_181_mic2.flac,2048
