model,feature_kind,L,split,speaker_id,sample_id,audio_path,feature_dim
base,codes_hist,3,train,p293,p293_137_mic2,data\VCTK\wav48_silence_trimmed\p293\p293_137_mic2.flac,3072
base,codes_hist,3,train,p293,p293_303_mic2,data\VCTK\wav48_silence_trimmed\p293\p293_303_mic2.flac,3072
base,codes_hist,3,train,p293,p293_354_mic2,data\VCTK\wav48_silence_trimmed\p293\p293_354_mic2.flac,3072
base,codes_hist,3,train,p294,p294_070_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_070_mic2.flac,3072
base,codes_hist,3,train,p294,p294_104_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_104_mic1.flac,3072
base,codes_hist,3,train,p294,p294_278_mic2,data\VCTK\wav48_silence_trimmed\p294\p294_278_mic2.flac,3072
base,codes_hist,3,train,p294,p294_302_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_302_mic1.flac,3072
base,codes_hist,3,train,p294,p294_383_mic1,data\VCTK\wav48_silence_trimmed\p294\p294_383_mic1.flac,3072
base,codes_hist,3,train,p295,p295_003_mic2,data\VCTK\wav48_silence_trimmed\p295\p295_003_mic2.flac,3072
base,codes_hist,3,train,p295,p295_081_mic1,data\VCTK\wav48_silence_trimmed\p295\p295_081_mic1.flac,3072
base,codes_hist,3,train,p295,p295_114_mic2,data\VCTK\wav48_silence_trimmed\p295\p295_114_mic2.flac,3072
base,codes_hist,3,train,p295,p295_310_mic1,data\VCTK\wav48_silence_trimmed\p295\p295_310_mic1.flac,3072
base,codes_hist,3,train,p295,p295_329_mic2,data\VCTK\wav48_silence_trimmed\p295\p295_329_mic2.flac,3072
base,codes_hist,3,train,p297,p297_053_mic2,data\VCTK\wav48_silence_trimmed\p297\p297_053_mic2.flac,3072
base,codes_hist,3,train,p297,p297_069_mic2,data\VCTK\wav48_silence_trimmed\p297\p297_069_mic2.flac,3072
base,codes_hist,3,train,p297,p297_186_mic2,data\VCTK\wav48_silence_trimmed\p297\p297_186_mic2.flac,3072
base,codes_hist,3,train,p297,p297_257_mic1,data\VCTK\wav48_silence_trimmed\p297\p297_257_mic1.flac,3072
base,codes_hist,3,train,p297,p297_357_mic1,data\VCTK\wav48_silence_trimmed\p297\p297_357_mic1.flac,3072
base,codes_hist,3,train,p298,p298_030_mic1,data\VCTK\wav48_silence_trimmed\p298\p298_030_mic1.flac,3072
base,codes_hist,3,train,p298,p298_152_mic1,data\VCTK\wav48_silence_trimmed\p298\p298_152_mic1.flac,3072
base,codes_hist,3,train,p298,p298_254_mic2,data\VCTK\wav48_silence_trimmed\p298\p298_254_mic2.flac,3072
base,codes_hist,3,train,p298,p298_266_mic2,data\VCTK\wav48_silence_trimmed\p298\p298_266_mic2.flac,3072
base,codes_hist,3,train,p298,p298_383_mic1,data\VCTK\wav48_silence_trimmed\p298\p298_383_mic1.flac,3072
base,codes_hist,3,train,p299,p299_011_mic1,data\VCTK\wav48_silence_trimmed\p299\p299_011_mic1.flac,3072
base,codes_hist,3,train,p299,p299_111_mic1,data\VCTK\wav48_silence_trimmed\p299\p299_111_mic1.flac,3072
base,codes_hist,3,train,p299,p299_174_mic1,data\VCTK\wav48_silence_trimmed\p299\p299_174_mic1.flac,3072
base,codes_hist,3,train,p299,p299_224_mic1,data\VCTK\wav48_silence_trimmed\p299\p299_224_mic1.flac,3072
base,codes_hist,3,train,p299,p299_260_mic1,data\VCTK\wav48_silence_trimmed\p299\p299_260_mic1.flac,3072
base,codes_hist,3,train,p300,p300_066_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_066_mic2.flac,3072
base,codes_hist,3,train,p300,p300_093_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_093_mic1.flac,3072
base,codes_hist,3,train,p300,p300_188_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_188_mic1.flac,3072
base,codes_hist,3,train,p300,p300_190_mic1,data\VCTK\wav48_silence_trimmed\p300\p300_190_mic1.flac,3072
base,codes_hist,3,train,p300,p300_336_mic2,data\VCTK\wav48_silence_trimmed\p300\p300_336_mic2.flac,3072
base,codes_hist,3,train,p301,p301_022_mic1,data\VCTK\wav48_silence_trimmed\p301\p301_022_mic1.flac,3072
base,codes_hist,3,train,p301,p301_065_mic1,data\VCTK\wav48_silence_trimmed\p301\p301_065_mic1.flac,3072
base,codes_hist,3,train,p301,p301_106_mic1,data\VCTK\wav48_silence_trimmed\p301\p301_106_mic1.flac,3072
base,codes_hist,3,train,p301,p301_144_mic2,data\VCTK\wav48_silence_trimmed\p301\p301_144_mic2.flac,3072
base,codes_hist,3,train,p301,p301_314_mic1,data\VCTK\wav48_silence_trimmed\p301\p301_314_mic1.flac,3072
base,codes_hist,3,train,p302,p302_082_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_082_mic1.flac,3072
base,codes_hist,3,train,p302,p302_110_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_110_mic1.flac,3072
base,codes_hist,3,train,p302,p302_248_mic1,data\VCTK\wav48_silence_trimmed\p302\p302_248_mic1.flac,3072
base,codes_hist,3,train,p302,p302_253_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_253_mic2.flac,3072
base,codes_hist,3,train,p302,p302_296_mic2,data\VCTK\wav48_silence_trimmed\p302\p302_296_mic2.flac,3072
base,codes_hist,3,train,p303,p303_038_mic2,data\VCTK\wav48_silence_trimmed\p303\p303_038_mic2.flac,3072
base,codes_hist,3,train,p303,p303_071_mic2,data\VCTK\wav48_silence_trimmed\p303\p303_071_mic2.flac,3072
base,codes_hist,3,train,p303,p303_176_mic1,data\VCTK\wav48_silence_trimmed\p303\p303_176_mic1.flac,3072
base,codes_hist,3,train,p303,p303_304_mic1,data\VCTK\wav48_silence_trimmed\p303\p303_304_mic1.flac,3072
base,codes_hist,3,train,p303,p303_310_mic1,data\VCTK\wav48_silence_trimmed\p303\p303_310_mic1.flac,3072
base,codes_hist,3,train,p304,p304_015_mic2,data\VCTK\wav48_silence_trimmed\p304\p304_015_mic2.flac,3072
base,codes_hist,3,train,p304,p304_081_mic1,data\VCTK\wav48_silence_trimmed\p304\p304_081_mic1.flac,3072
base,codes_hist,3,train,p304,p304_410_mic2,data\VCTK\wav48_silence_trimmed\p304\p304_410_mic2.flac,3072
base,codes_hist,3,train,p304,p304_411_mic1,data\VCTK\wav48_silence_trimmed\p304\p304_411_mic1.flac,3072
base,codes_hist,3,train,p304,p304_413_mic1,data\VCTK\wav48_silence_trimmed\p304\p304_413_mic1.flac,3072
base,codes_hist,3,train,p305,p305_032_mic1,data\VCTK\wav48_silence_trimmed\p305\p305_032_mic1.flac,3072
base,codes_hist,3,train,p305,p305_174_mic1,data\VCTK\wav48_silence_trimmed\p305\p305_174_mic1.flac,3072
base,codes_hist,3,train,p305,p305_289_mic1,data\VCTK\wav48_silence_trimmed\p305\p305_289_mic1.flac,3072
base,codes_hist,3,train,p305,p305_316_mic1,data\VCTK\wav48_silence_trimmed\p305\p305_316_mic1.flac,3072
base,codes_hist,3,train,p305,p305_336_mic1,data\VCTK\wav48_silence_trimmed\p305\p305_336_mic1.flac,3072
base,codes_hist,3,train,p306,p306_015_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_015_mic2.flac,3072
base,codes_hist,3,train,p306,p306_021_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_021_mic2.flac,3072
base,codes_hist,3,train,p306,p306_145_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_145_mic1.flac,3072
base,codes_hist,3,train,p306,p306_266_mic1,data\VCTK\wav48_silence_trimmed\p306\p306_266_mic1.flac,3072
base,codes_hist,3,train,p306,p306_303_mic2,data\VCTK\wav48_silence_trimmed\p306\p306_303_mic2.flac,3072
base,codes_hist,3,train,p307,p307_011_mic2,data\VCTK\wav48_silence_trimmed\p307\p307_011_mic2.flac,3072
base,codes_hist,3,train,p307,p307_060_mic1,data\VCTK\wav48_silence_trimmed\p307\p307_060_mic1.flac,3072
base,codes_hist,3,train,p307,p307_166_mic2,data\VCTK\wav48_silence_trimmed\p307\p307_166_mic2.flac,3072
base,codes_hist,3,train,p307,p307_245_mic1,data\VCTK\wav48_silence_trimmed\p307\p307_245_mic1.flac,3072
base,codes_hist,3,train,p307,p307_353_mic2,data\VCTK\wav48_silence_trimmed\p307\p307_353_mic2.flac,3072
base,codes_hist,3,train,p308,p308_005_mic1,data\VCTK\wav48_silence_trimmed\p308\p308_005_mic1.flac,3072
base,codes_hist,3,train,p308,p308_142_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_142_mic2.flac,3072
base,codes_hist,3,train,p308,p308_143_mic1,data\VCTK\wav48_silence_trimmed\p308\p308_143_mic1.flac,3072
base,codes_hist,3,train,p308,p308_352_mic1,data\VCTK\wav48_silence_trimmed\p308\p308_352_mic1.flac,3072
base,codes_hist,3,train,p308,p308_391_mic2,data\VCTK\wav48_silence_trimmed\p308\p308_391_mic2.flac,3072
base,codes_hist,3,train,p310,p310_020_mic2,data\VCTK\wav48_silence_trimmed\p310\p310_020_mic2.flac,3072
base,codes_hist,3,train,p310,p310_138_mic2,data\VCTK\wav48_silence_trimmed\p310\p310_138_mic2.flac,3072
base,codes_hist,3,train,p310,p310_249_mic1,data\VCTK\wav48_silence_trimmed\p310\p310_249_mic1.flac,3072
base,codes_hist,3,train,p310,p310_290_mic1,data\VCTK\wav48_silence_trimmed\p310\p310_290_mic1.flac,3072
base,codes_hist,3,train,p310,p310_295_mic2,data\VCTK\wav48_silence_trimmed\p310\p310_295_mic2.flac,3072
base,codes_hist,3,train,p311,p311_019_mic1,data\VCTK\wav48_silence_trimmed\p311\p311_019_mic1.flac,3072
base,codes_hist,3,train,p311,p311_149_mic1,data\VCTK\wav48_silence_trimmed\p311\p311_149_mic1.flac,3072
base,codes_hist,3,train,p311,p311_294_mic2,data\VCTK\wav48_silence_trimmed\p311\p311_294_mic2.flac,3072
base,codes_hist,3,train,p311,p311_307_mic1,data\VCTK\wav48_silence_trimmed\p311\p311_307_mic1.flac,3072
base,codes_hist,3,train,p311,p311_412_mic1,data\VCTK\wav48_silence_trimmed\p311\p311_412_mic1.flac,3072
base,codes_hist,3,train,p312,p312_016_mic2,data\VCTK\wav48_silence_trimmed\p312\p312_016_mic2.flac,3072
base,codes_hist,3,train,p312,p312_203_mic1,data\VCTK\wav48_silence_trimmed\p312\p312_203_mic1.flac,3072
base,codes_hist,3,train,p312,p312_271_mic1,data\VCTK\wav48_silence_trimmed\p312\p312_271_mic1.flac,3072
base,codes_hist,3,train,p312,p312_303_mic1,data\VCTK\wav48_silence_trimmed\p312\p312_303_mic1.flac,3072
base,codes_hist,3,train,p312,p312_308_mic2,data\VCTK\wav48_silence_trimmed\p312\p312_308_mic2.flac,3072
base,codes_hist,3,train,p313,p313_036_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_036_mic1.flac,3072
base,codes_hist,3,train,p313,p313_133_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_133_mic1.flac,3072
base,codes_hist,3,train,p313,p313_172_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_172_mic1.flac,3072
base,codes_hist,3,train,p313,p313_232_mic2,data\VCTK\wav48_silence_trimmed\p313\p313_232_mic2.flac,3072
base,codes_hist,3,train,p313,p313_328_mic1,data\VCTK\wav48_silence_trimmed\p313\p313_328_mic1.flac,3072
base,codes_hist,3,train,p314,p314_127_mic1,data\VCTK\wav48_silence_trimmed\p314\p314_127_mic1.flac,3072
base,codes_hist,3,train,p314,p314_175_mic2,data\VCTK\wav48_silence_trimmed\p314\p314_175_mic2.flac,3072
base,codes_hist,3,train,p314,p314_320_mic2,data\VCTK\wav48_silence_trimmed\p314\p314_320_mic2.flac,3072
base,codes_hist,3,train,p314,p314_338_mic1,data\VCTK\wav48_silence_trimmed\p314\p314_338_mic1.flac,3072
base,codes_hist,3,train,p314,p314_353_mic2,data\VCTK\wav48_silence_trimmed\p314\p314_353_mic2.flac,3072
base,codes_hist,3,train,p315,p315_203_mic1,data\VCTK\wav48_silence_trimmed\p315\p315_203_mic1.flac,3072
base,codes_hist,3,train,p315,p315_213_mic1,data\VCTK\wav48_silence_trimmed\p315\p315_213_mic1.flac,3072
base,codes_hist,3,train,p315,p315_305_mic1,data\VCTK\wav48_silence_trimmed\p315\p315_305_mic1.flac,3072
base,codes_hist,3,train,p315,p315_309_mic1,data\VCTK\wav48_silence_trimmed\p315\p315_309_mic1.flac,3072
base,codes_hist,3,train,p315,p315_380_mic1,data\VCTK\wav48_silence_trimmed\p315\p315_380_mic1.flac,3072
base,codes_hist,3,train,p316,p316_146_mic1,data\VCTK\wav48_silence_trimmed\p316\p316_146_mic1.flac,3072
base,codes_hist,3,train,p316,p316_231_mic1,data\VCTK\wav48_silence_trimmed\p316\p316_231_mic1.flac,3072
base,codes_hist,3,train,p316,p316_237_mic1,data\VCTK\wav48_silence_trimmed\p316\p316_237_mic1.flac,3072
base,codes_hist,3,train,p316,p316_264_mic1,data\VCTK\wav48_silence_trimmed\p316\p316_264_mic1.flac,3072
base,codes_hist,3,train,p316,p316_266_mic1,data\VCTK\wav48_silence_trimmed\p316\p316_266_mic1.flac,3072
base,codes_hist,3,train,p317,p317_194_mic2,data\VCTK\wav48_silence_trimmed\p317\p317_194_mic2.flac,3072
base,codes_hist,3,train,p317,p317_233_mic2,data\VCTK\wav48_silence_trimmed\p317\p317_233_mic2.flac,3072
base,codes_hist,3,train,p317,p317_255_mic2,data\VCTK\wav48_silence_trimmed\p317\p317_255_mic2.flac,3072
base,codes_hist,3,train,p317,p317_265_mic1,data\VCTK\wav48_silence_trimmed\p317\p317_265_mic1.flac,3072
base,codes_hist,3,train,p317,p317_395_mic2,data\VCTK\wav48_silence_trimmed\p317\p317_395_mic2.flac,3072
base,codes_hist,3,train,p318,p318_020_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_020_mic1.flac,3072
base,codes_hist,3,train,p318,p318_088_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_088_mic2.flac,3072
base,codes_hist,3,train,p318,p318_154_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_154_mic1.flac,3072
base,codes_hist,3,train,p318,p318_299_mic1,data\VCTK\wav48_silence_trimmed\p318\p318_299_mic1.flac,3072
base,codes_hist,3,train,p318,p318_321_mic2,data\VCTK\wav48_silence_trimmed\p318\p318_321_mic2.flac,3072
base,codes_hist,3,train,p323,p323_167_mic1,data\VCTK\wav48_silence_trimmed\p323\p323_167_mic1.flac,3072
base,codes_hist,3,train,p323,p323_195_mic2,data\VCTK\wav48_silence_trimmed\p323\p323_195_mic2.flac,3072
base,codes_hist,3,train,p323,p323_307_mic2,data\VCTK\wav48_silence_trimmed\p323\p323_307_mic2.flac,3072
base,codes_hist,3,train,p323,p323_336_mic1,data\VCTK\wav48_silence_trimmed\p323\p323_336_mic1.flac,3072
base,codes_hist,3,train,p323,p323_370_mic2,data\VCTK\wav48_silence_trimmed\p323\p323_370_mic2.flac,3072
base,codes_hist,3,train,p326,p326_010_mic1,data\VCTK\wav48_silence_trimmed\p326\p326_010_mic1.flac,3072
base,codes_hist,3,train,p326,p326_020_mic2,data\VCTK\wav48_silence_trimmed\p326\p326_020_mic2.flac,3072
base,codes_hist,3,train,p326,p326_109_mic2,data\VCTK\wav48_silence_trimmed\p326\p326_109_mic2.flac,3072
base,codes_hist,3,train,p326,p326_339_mic1,data\VCTK\wav48_silence_trimmed\p326\p326_339_mic1.flac,3072
base,codes_hist,3,train,p326,p326_351_mic1,data\VCTK\wav48_silence_trimmed\p326\p326_351_mic1.flac,3072
base,codes_hist,3,train,p329,p329_001_mic2,data\VCTK\wav48_silence_trimmed\p329\p329_001_mic2.flac,3072
base,codes_hist,3,train,p329,p329_033_mic1,data\VCTK\wav48_silence_trimmed\p329\p329_033_mic1.flac,3072
base,codes_hist,3,train,p329,p329_142_mic2,data\VCTK\wav48_silence_trimmed\p329\p329_142_mic2.flac,3072
base,codes_hist,3,train,p329,p329_178_mic2,data\VCTK\wav48_silence_trimmed\p329\p329_178_mic2.flac,3072
base,codes_hist,3,train,p329,p329_262_mic2,data\VCTK\wav48_silence_trimmed\p329\p329_262_mic2.flac,3072
base,codes_hist,3,train,p330,p330_102_mic2,data\VCTK\wav48_silence_trimmed\p330\p330_102_mic2.flac,3072
base,codes_hist,3,train,p330,p330_108_mic1,data\VCTK\wav48_silence_trimmed\p330\p330_108_mic1.flac,3072
base,codes_hist,3,train,p330,p330_159_mic1,data\VCTK\wav48_silence_trimmed\p330\p330_159_mic1.flac,3072
base,codes_hist,3,train,p330,p330_167_mic1,data\VCTK\wav48_silence_trimmed\p330\p330_167_mic1.flac,3072
base,codes_hist,3,train,p330,p330_389_mic1,data\VCTK\wav48_silence_trimmed\p330\p330_389_mic1.flac,3072
base,codes_hist,3,train,p333,p333_096_mic1,data\VCTK\wav48_silence_trimmed\p333\p333_096_mic1.flac,3072
base,codes_hist,3,train,p333,p333_104_mic1,data\VCTK\wav48_silence_trimmed\p333\p333_104_mic1.flac,3072
base,codes_hist,3,train,p333,p333_237_mic2,data\VCTK\wav48_silence_trimmed\p333\p333_237_mic2.flac,3072
base,codes_hist,3,train,p333,p333_393_mic2,data\VCTK\wav48_silence_trimmed\p333\p333_393_mic2.flac,3072
base,codes_hist,3,train,p333,p333_420_mic1,data\VCTK\wav48_silence_trimmed\p333\p333_420_mic1.flac,3072
base,codes_hist,3,train,p334,p334_047_mic2,data\VCTK\wav48_silence_trimmed\p334\p334_047_mic2.flac,3072
base,codes_hist,3,train,p334,p334_136_mic2,data\VCTK\wav48_silence_trimmed\p334\p334_136_mic2.flac,3072
base,codes_hist,3,train,p334,p334_187_mic2,data\VCTK\wav48_silence_trimmed\p334\p334_187_mic2.flac,3072
base,codes_hist,3,train,p334,p334_220_mic1,data\VCTK\wav48_silence_trimmed\p334\p334_220_mic1.flac,3072
base,codes_hist,3,train,p334,p334_223_mic2,data\VCTK\wav48_silence_trimmed\p334\p334_223_mic2.flac,3072
base,codes_hist,3,train,p335,p335_084_mic2,data\VCTK\wav48_silence_trimmed\p335\p335_084_mic2.flac,3072
base,codes_hist,3,train,p335,p335_119_mic1,data\VCTK\wav48_silence_trimmed\p335\p335_119_mic1.flac,3072
base,codes_hist,3,train,p335,p335_125_mic1,data\VCTK\wav48_silence_trimmed\p335\p335_125_mic1.flac,3072
base,codes_hist,3,train,p335,p335_131_mic1,data\VCTK\wav48_silence_trimmed\p335\p335_131_mic1.flac,3072
base,codes_hist,3,train,p335,p335_386_mic2,data\VCTK\wav48_silence_trimmed\p335\p335_386_mic2.flac,3072
base,codes_hist,3,train,p336,p336_072_mic1,data\VCTK\wav48_silence_trimmed\p336\p336_072_mic1.flac,3072
base,codes_hist,3,train,p336,p336_129_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_129_mic2.flac,3072
base,codes_hist,3,train,p336,p336_147_mic2,data\VCTK\wav48_silence_trimmed\p336\p336_147_mic2.flac,3072
base,codes_hist,3,train,p336,p336_235_mic1,data\VCTK\wav48_silence_trimmed\p336\p336_235_mic1.flac,3072
base,codes_hist,3,train,p336,p336_283_mic1,data\VCTK\wav48_silence_trimmed\p336\p336_283_mic1.flac,3072
base,codes_hist,3,train,p339,p339_065_mic2,data\VCTK\wav48_silence_trimmed\p339\p339_065_mic2.flac,3072
base,codes_hist,3,train,p339,p339_190_mic2,data\VCTK\wav48_silence_trimmed\p339\p339_190_mic2.flac,3072
base,codes_hist,3,train,p339,p339_283_mic1,data\VCTK\wav48_silence_trimmed\p339\p339_283_mic1.flac,3072
base,codes_hist,3,train,p339,p339_374_mic1,data\VCTK\wav48_silence_trimmed\p339\p339_374_mic1.flac,3072
base,codes_hist,3,train,p339,p339_386_mic2,data\VCTK\wav48_silence_trimmed\p339\p339_386_mic2.flac,3072
base,codes_hist,3,train,p340,p340_127_mic2,data\VCTK\wav48_silence_trimmed\p340\p340_127_mic2.flac,3072
base,codes_hist,3,train,p340,p340_180_mic2,data\VCTK\wav48_silence_trimmed\p340\p340_180_mic2.flac,3072
base,codes_hist,3,train,p340,p340_196_mic2,data\VCTK\wav48_silence_trimmed\p340\p340_196_mic2.flac,3072
base,codes_hist,3,train,p340,p340_281_mic2,data\VCTK\wav48_silence_trimmed\p340\p340_281_mic2.flac,3072
base,codes_hist,3,train,p340,p340_335_mic1,data\VCTK\wav48_silence_trimmed\p340\p340_335_mic1.flac,3072
base,codes_hist,3,train,p341,p341_016_mic1,data\VCTK\wav48_silence_trimmed\p341\p341_016_mic1.flac,3072
base,codes_hist,3,train,p341,p341_034_mic2,data\VCTK\wav48_silence_trimmed\p341\p341_034_mic2.flac,3072
base,codes_hist,3,train,p341,p341_157_mic1,data\VCTK\wav48_silence_trimmed\p341\p341_157_mic1.flac,3072
base,codes_hist,3,train,p341,p341_260_mic2,data\VCTK\wav48_silence_trimmed\p341\p341_260_mic2.flac,3072
base,codes_hist,3,train,p341,p341_323_mic1,data\VCTK\wav48_silence_trimmed\p341\p341_323_mic1.flac,3072
base,codes_hist,3,train,p343,p343_082_mic2,data\VCTK\wav48_silence_trimmed\p343\p343_082_mic2.flac,3072
base,codes_hist,3,train,p343,p343_186_mic1,data\VCTK\wav48_silence_trimmed\p343\p343_186_mic1.flac,3072
base,codes_hist,3,train,p343,p343_192_mic2,data\VCTK\wav48_silence_trimmed\p343\p343_192_mic2.flac,3072
base,codes_hist,3,train,p343,p343_379_mic1,data\VCTK\wav48_silence_trimmed\p343\p343_379_mic1.flac,3072
base,codes_hist,3,train,p343,p343_392_mic1,data\VCTK\wav48_silence_trimmed\p343\p343_392_mic1.flac,3072
base,codes_hist,3,train,p345,p345_101_mic2,data\VCTK\wav48_silence_trimmed\p345\p345_101_mic2.flac,3072
base,codes_hist,3,train,p345,p345_136_mic1,data\VCTK\wav48_silence_trimmed\p345\p345_136_mic1.flac,3072
base,codes_hist,3,train,p345,p345_232_mic2,data\VCTK\wav48_silence_trimmed\p345\p345_232_mic2.flac,3072
base,codes_hist,3,train,p345,p345_296_mic2,data\VCTK\wav48_silence_trimmed\p345\p345_296_mic2.flac,3072
base,codes_hist,3,train,p345,p345_385_mic1,data\VCTK\wav48_silence_trimmed\p345\p345_385_mic1.flac,3072
base,codes_hist,3,train,p347,p347_053_mic1,data\VCTK\wav48_silence_trimmed\p347\p347_053_mic1.flac,3072
base,codes_hist,3,train,p347,p347_079_mic2,data\VCTK\wav48_silence_trimmed\p347\p347_079_mic2.flac,3072
base,codes_hist,3,train,p347,p347_185_mic2,data\VCTK\wav48_silence_trimmed\p347\p347_185_mic2.flac,3072
base,codes_hist,3,train,p347,p347_204_mic1,data\VCTK\wav48_silence_trimmed\p347\p347_204_mic1.flac,3072
base,codes_hist,3,train,p347,p347_304_mic2,data\VCTK\wav48_silence_trimmed\p347\p347_304_mic2.flac,3072
base,codes_hist,3,train,p351,p351_038_mic2,data\VCTK\wav48_silence_trimmed\p351\p351_038_mic2.flac,3072
base,codes_hist,3,train,p351,p351_090_mic1,data\VCTK\wav48_silence_trimmed\p351\p351_090_mic1.flac,3072
base,codes_hist,3,train,p351,p351_172_mic1,data\VCTK\wav48_silence_trimmed\p351\p351_172_mic1.flac,3072
base,codes_hist,3,train,p351,p351_344_mic1,data\VCTK\wav48_silence_trimmed\p351\p351_344_mic1.flac,3072
base,codes_hist,3,train,p351,p351_359_mic1,data\VCTK\wav48_silence_trimmed\p351\p351_359_mic1.flac,3072
base,codes_hist,3,train,p360,p360_036_mic2,data\VCTK\wav48_silence_trimmed\p360\p360_036_mic2.flac,3072
base,codes_hist,3,train,p360,p360_058_mic2,data\VCTK\wav48_silence_trimmed\p360\p360_058_mic2.flac,3072
base,codes_hist,3,train,p360,p360_244_mic2,data\VCTK\wav48_silence_trimmed\p360\p360_244_mic2.flac,3072
base,codes_hist,3,train,p360,p360_253_mic1,data\VCTK\wav48_silence_trimmed\p360\p360_253_mic1.flac,3072
base,codes_hist,3,train,p360,p360_275_mic1,data\VCTK\wav48_silence_trimmed\p360\p360_275_mic1.flac,3072
base,codes_hist,3,train,p361,p361_035_mic2,data\VCTK\wav48_silence_trimmed\p361\p361_035_mic2.flac,3072
base,codes_hist,3,train,p361,p361_100_mic2,data\VCTK\wav48_silence_trimmed\p361\p361_100_mic2.flac,3072
base,codes_hist,3,train,p361,p361_140_mic1,data\VCTK\wav48_silence_trimmed\p361\p361_140_mic1.flac,3072
base,codes_hist,3,train,p361,p361_210_mic2,data\VCTK\wav48_silence_trimmed\p361\p361_210_mic2.flac,3072
base,codes_hist,3,train,p361,p361_343_mic2,data\VCTK\wav48_silence_trimmed\p361\p361_343_mic2.flac,3072
base,codes_hist,3,train,p362,p362_009_mic2,data\VCTK\wav48_silence_trimmed\p362\p362_009_mic2.flac,3072
base,codes_hist,3,train,p362,p362_125_mic1,data\VCTK\wav48_silence_trimmed\p362\p362_125_mic1.flac,3072
base,codes_hist,3,train,p362,p362_154_mic1,data\VCTK\wav48_silence_trimmed\p362\p362_154_mic1.flac,3072
base,codes_hist,3,train,p362,p362_194_mic1,data\VCTK\wav48_silence_trimmed\p362\p362_194_mic1.flac,3072
base,codes_hist,3,train,p362,p362_205_mic1,data\VCTK\wav48_silence_trimmed\p362\p362_205_mic1.flac,3072
base,codes_hist,3,train,p363,p363_107_mic1,data\VCTK\wav48_silence_trimmed\p363\p363_107_mic1.flac,3072
base,codes_hist,3,train,p363,p363_167_mic2,data\VCTK\wav48_silence_trimmed\p363\p363_167_mic2.flac,3072
base,codes_hist,3,train,p363,p363_193_mic1,data\VCTK\wav48_silence_trimmed\p363\p363_193_mic1.flac,3072
base,codes_hist,3,train,p363,p363_391_mic1,data\VCTK\wav48_silence_trimmed\p363\p363_391_mic1.flac,3072
base,codes_hist,3,train,p363,p363_413_mic2,data\VCTK\wav48_silence_trimmed\p363\p363_413_mic2.flac,3072
base,codes_hist,3,train,p364,p364_016_mic2,data\VCTK\wav48_silence_trimmed\p364\p364_016_mic2.flac,3072
base,codes_hist,3,train,p364,p364_018_mic2,data\VCTK\wav48_silence_trimmed\p364\p364_018_mic2.flac,3072
base,codes_hist,3,train,p364,p364_032_mic2,data\VCTK\wav48_silence_trimmed\p364\p364_032_mic2.flac,3072
base,codes_hist,3,train,p364,p364_107_mic2,data\VCTK\wav48_silence_trimmed\p364\p364_107_mic2.flac,3072
base,codes_hist,3,train,p364,p364_254_mic1,data\VCTK\wav48_silence_trimmed\p364\p364_254_mic1.flac,3072
base,codes_hist,3,train,p374,p374_046_mic1,data\VCTK\wav48_silence_trimmed\p374\p374_046_mic1.flac,3072
base,codes_hist,3,train,p374,p374_118_mic2,data\VCTK\wav48_silence_trimmed\p374\p374_118_mic2.flac,3072
base,codes_hist,3,train,p374,p374_153_mic2,data\VCTK\wav48_silence_trimmed\p374\p374_153_mic2.flac,3072
base,codes_hist,3,train,p374,p374_234_mic1,data\VCTK\wav48_silence_trimmed\p374\p374_234_mic1.flac,3072
base,codes_hist,3,train,p374,p374_414_mic1,data\VCTK\wav48_silence_trimmed\p374\p374_414_mic1.flac,3072
base,codes_hist,3,train,p376,p376_013_mic1,data\VCTK\wav48_silence_trimmed\p376\p376_013_mic1.flac,3072
base,codes_hist,3,train,p376,p376_069_mic2,data\VCTK\wav48_silence_trimmed\p376\p376_069_mic2.flac,3072
base,codes_hist,3,train,p376,p376_190_mic2,data\VCTK\wav48_silence_trimmed\p376\p376_190_mic2.flac,3072
base,codes_hist,3,train,p376,p376_216_mic1,data\VCTK\wav48_silence_trimmed\p376\p376_216_mic1.flac,3072
base,codes_hist,3,train,p376,p376_301_mic1,data\VCTK\wav48_silence_trimmed\p376\p376_301_mic1.flac,3072
